,Simpson
X25thPerc_plot,0.525282112845138
sd_FHD,0.5170228091236495
cv_herbh,0.4947418967587035
X50thPerc_plot,0.49032412965186073
sd_VDRpeak,0.4857142857142857
horzcover_woody,0.48206482593037214
Cover1p5m_plot,0.478031212484994
sd_cscore,0.4722689075630252
sd_cvHgrasslayer,0.47169267707082835
Cover0p5m_plot,0.46938775510204084
mean_VDRpeak,0.4680432172869148
mean_nlayers,0.4648739495798319
propMultiLayer,0.46074429771908765
meanH_plot,0.4551740696278511
Cover0p25m_plot,0.45354141656662667
mean_CD_AboveG,0.4491236494597839
mean_cvpeakh,0.44835534213685474
sd_CD_AboveG,0.446530612244898
sd_cvpeakh,0.44115246098439376
sd_nlayers,0.4401920768307323
mean_stdpeakh,0.433469387755102
mean_cscore,0.43126050420168066
mean_maxH,0.42453781512605043
horzcover_shrub,0.4230972388955582
mean_maxpeakh,0.4164705882352941
mean_gapsize,0.4133013205282113
X75thPerc_plot,0.4114765906362545
mean_meanpeakh,0.40955582232893156
FHD_plot,0.4084033613445378
sd_maxH,0.3921728691476591
sd_meanpeakh,0.386890756302521
sd_maxpeakh,0.38429771908763505
sd_stdpeakh,0.38141656662665063
mean_cvHgrasslayer,0.37671068427370946
sd_CD_G,0.37603841536614646
sd_gapsize,0.37603841536614646
sd_maxHgrasslayer,0.36998799519807923
mean_sdH,0.36941176470588233
horzcover_tree,0.3689166892231536
mean_FHD,0.359327731092437
sd_sdHgrasslayer,0.3568307322929172
sd_sdH_vegtype_grass,0.35289315726290515
sd_herbh,0.352124849939976
cv_nlayers,0.34847539015606244
sd_sdH,0.34088835534213685
mean_cvH,0.33983193277310925
cv_cscore,0.33675870348139253
X100thPerc_plot,0.3335894357743097
cscore_plot,0.3254261838371611
stdH_plot,0.3215846338535414
maxpeakh_plot,0.31340896877670466
stdpeakh_plot,0.31305566643574834
mean_sdH_vegtype_grass,0.3083313325330132
sd_PAI_AboveG,0.3049699879951981
sd_CD_AboveGgrasslayer,0.3013205282112845
meanpeakh_plot,0.29921194145814356
X98thPerc_plot,0.2992076830732293
mean_PAI_AboveG,0.29430972388955584
mean_sdH_vegtype_shrub,0.28797118847539016
mean_CD_AboveGgrasslayer,0.28710684273709486
sd_CD_Ggrasslayer,0.2847058823529412
nlayers_plot,0.27455860763310763
Cover0p05m_plot,0.2702040816326531
mean_sdHgrasslayer,0.265594237695078
sd_sdH_vegtype_woody,0.2535894357743097
sd_cvH_vegtype_grass,0.2496518607442977
mean_CD_G,0.24936374549819929
sd_PAI_G,0.2464825930372149
mean_maxHgrasslayer,0.24561824729891957
gapsize_plot,0.23931525935586143
sd_VDR,0.2363985594237695
mean_cvH_vegtype_grass,0.23303721488595439
cv_VDR,0.2320768307322929
mean_herbh,0.20854741896758702
mean_PAI_G,0.20028811524609844
mean_sdH_vegtype_woody,0.19385354141656663
mean_CD_Ggrasslayer,0.1714765906362545
herbh_plot,0.16513805522208883
Y,0.1634093637454982
cvpeakh_plot,0.15487005570566642
sd_sdH_vegtype_tree,0.15401844532279316
Cover0p0m_plot,0.13853541416566625
cv_ptoh,0.127875150060024
mean_sdH_vegtype_tree,0.11831357048748353
VDRpeak_plot,0.11625619875256933
sd_cvH,0.08475390156062425
sd_sdH_vegtype_shrub,0.07841536614645858
cv_maxHgrasslayer,0.058151260504201684
X,0.05565426170468187
sd_cvH_vegtype_tree,0.0023715415019762848
sd_ptoh,-0.03971188475390156
mean_ptoh,-0.04566626650660264
ptoh_plot,-0.05805522208883553
cv_CD_Ggrasslayer,-0.07370948379351741
mean_cvH_tree,-0.10118577075098814
horzcover_ground,-0.1320048019207683
cv_FHD,-0.13719087635054023
VDR_plot,-0.16729070491562675
cv_CD_G,-0.17762304921968788
sd_cvH_vegtype_shrub,-0.1919327731092437
sd_cvH_vegtype_woody,-0.20028811524609844
horzcover_grass,-0.20451380552220888
mean_VDR,-0.2485954381752701
mean_cvH_vegtype_shrub,-0.2535894357743097
cv_meanpeakh,-0.2573349339735894
cv_CD_AboveGgrasslayer,-0.2717406962785114
cv_maxH,-0.3651860744297719
mean_cvH_vegtype_woody,-0.37671068427370946
cv_maxpeakh,-0.3810324129651861
cv_CD_AboveG,-0.42933973589435775
cv_cvpeakh,-0.4567106842737095
cv_stdpeakh,-0.462953181272509
cv_VDRpeak,-0.4673709483793517
cv_gapsize,-0.4692917166866747
