,Correlation,pvalue
VDRpeak_plot,-0.025561961003569545,0.5701432544263307
cv_maxHgrasslayer,-0.03240129277124647,0.683523335927812
cv_maxH,-0.033944211474639156,0.9928228635297212
ptoh_plot,-0.035872859853880015,0.6958452475351798
cv_ptoh,-0.04937339850856604,0.9521026435919179
sd_cvH_vegtype_woody,-0.07774220835363173,0.7675200609037041
mean_ptoh,-0.09064647382432048,0.5914259936293191
sd_ptoh,-0.0972038783137394,0.6974242066697138
horzcover_ground,-0.1041470124790065,0.31272350603189025
cv_FHD,-0.12034765886462974,0.6293800351553157
cv_CD_Ggrasslayer,-0.13307673816761942,0.6228284508617867
cv_CD_G,-0.16624949029056224,0.44904277644111673
cv_maxpeakh,-0.2040509985236831,0.7933607454224513
VDR_plot,-0.24955823003195443,0.4934574167462801
cv_stdpeakh,-0.25501425033197667,0.7925403338002462
cv_gapsize,-0.25699494353843866,0.7918041342707027
cv_VDRpeak,-0.2787825688095201,0.7895093285073433
cv_cvpeakh,-0.2941329411596003,0.7823986206611385
cv_CD_AboveG,-0.34252795215317694,0.24614430852912572
cv_CD_AboveGgrasslayer,-0.3571856798354075,0.14022397565289402
mean_VDR,-0.3946014583926802,0.28010090694013
