,Simpson
sd_ptoh,0.4123076923076923
cv_CD_Ggrasslayer,0.36230769230769233
cv_maxHgrasslayer,0.3569230769230769
sd_cvH_vegtype_grass,0.3553846153846154
horzcover_ground,0.33692307692307694
cv_herbh,0.33153846153846156
cv_CD_G,0.33153846153846156
sd_sdH_vegtype_grass,0.33
sd_cvHgrasslayer,0.28
cv_FHD,0.24846153846153846
cv_ptoh,0.24846153846153846
X50thPerc_plot,0.24307692307692308
cv_CD_AboveGgrasslayer,0.23846153846153847
sd_FHD,0.22615384615384615
sd_cscore,0.22384615384615383
X25thPerc_plot,0.22
VDR_plot,0.2076923076923077
meanH_plot,0.1976923076923077
sd_nlayers,0.19230769230769232
cv_cscore,0.19
mean_ptoh,0.18076923076923077
X75thPerc_plot,0.1676923076923077
horzcover_woody,0.15461538461538463
sd_VDRpeak,0.1523076923076923
mean_sdH_vegtype_grass,0.14692307692307693
mean_nlayers,0.13307692307692306
mean_VDRpeak,0.13230769230769232
propMultiLayer,0.11615384615384615
Cover1p5m_plot,0.11461538461538462
ptoh_plot,0.11153846153846154
mean_cscore,0.10615384615384615
Cover0p5m_plot,0.10615384615384615
stdpeakh_plot,0.1027120619115329
meanpeakh_plot,0.10042324714105202
mean_cvH_vegtype_grass,0.09692307692307692
mean_cvHgrasslayer,0.09384615384615384
maxpeakh_plot,0.08856378646923282
mean_VDR,0.0876923076923077
stdH_plot,0.08538461538461538
cv_nlayers,0.08307692307692308
mean_cvpeakh,0.0823076923076923
mean_maxH,0.08076923076923077
nlayers_plot,0.07714024921457198
sd_cvpeakh,0.07692307692307693
X98thPerc_plot,0.07615384615384616
horzcover_shrub,0.07076923076923076
Cover0p25m_plot,0.06769230769230769
mean_meanpeakh,0.05307692307692308
mean_stdpeakh,0.05
cvpeakh_plot,0.04577803508416635
mean_CD_AboveG,0.04230769230769231
mean_maxpeakh,0.04153846153846154
horzcover_tree,0.038461538461538464
mean_cvH,0.02846153846153846
cv_meanpeakh,0.026923076923076925
VDRpeak_plot,0.026163911132534627
sd_maxpeakh,0.021538461538461538
FHD_plot,0.014615384615384615
sd_maxH,0.012307692307692308
sd_CD_AboveG,0.003076923076923077
sd_meanpeakh,0.0015384615384615385
mean_sdH_vegtype_shrub,-0.0007692307692307692
cv_maxH,-0.006153846153846154
X100thPerc_plot,-0.013846153846153847
mean_sdH,-0.016923076923076923
sd_stdpeakh,-0.023076923076923078
sd_sdH_vegtype_woody,-0.023846153846153847
gapsize_plot,-0.025111316008838928
cscore_plot,-0.028141941125570277
mean_gapsize,-0.03
cv_CD_AboveG,-0.040769230769230766
sd_maxHgrasslayer,-0.04230769230769231
mean_FHD,-0.04230769230769231
cv_maxpeakh,-0.055384615384615386
sd_VDR,-0.07923076923076923
cv_cvpeakh,-0.08
sd_gapsize,-0.08307692307692308
sd_sdH,-0.09
mean_sdH_vegtype_tree,-0.09153846153846154
Y,-0.09615384615384616
cv_VDR,-0.09615384615384616
sd_sdH_vegtype_tree,-0.1
mean_sdH_vegtype_woody,-0.10307692307692308
sd_cvH_vegtype_shrub,-0.10615384615384615
sd_sdHgrasslayer,-0.11153846153846154
X,-0.1176923076923077
cv_gapsize,-0.11846153846153847
cv_stdpeakh,-0.12076923076923077
cv_VDRpeak,-0.1276923076923077
sd_herbh,-0.15153846153846154
sd_cvH,-0.18461538461538463
mean_cvH_vegtype_shrub,-0.18461538461538463
sd_CD_G,-0.20615384615384616
Cover0p05m_plot,-0.22153846153846155
sd_CD_AboveGgrasslayer,-0.23
mean_sdHgrasslayer,-0.23307692307692307
sd_PAI_AboveG,-0.2453846153846154
mean_PAI_AboveG,-0.24615384615384617
sd_sdH_vegtype_shrub,-0.25076923076923074
horzcover_grass,-0.2530769230769231
mean_CD_AboveGgrasslayer,-0.2569230769230769
sd_cvH_vegtype_tree,-0.2623076923076923
sd_CD_Ggrasslayer,-0.2692307692307692
mean_maxHgrasslayer,-0.2723076923076923
mean_CD_G,-0.2776923076923077
Cover0p0m_plot,-0.28307692307692306
mean_PAI_G,-0.3
sd_PAI_G,-0.3076923076923077
mean_herbh,-0.3153846153846154
herbh_plot,-0.33
mean_CD_Ggrasslayer,-0.3476923076923077
sd_cvH_vegtype_woody,-0.3476923076923077
mean_cvH_vegtype_woody,-0.36846153846153845
mean_cvH_tree,-0.40076923076923077
