,Simpson
VDRpeak_plot,0.4497018740621047
cv_CD_G,0.4146153846153846
stdpeakh_plot,0.4089248007938557
ptoh_plot,0.4084615384615385
gapsize_plot,0.402542850732892
meanpeakh_plot,0.4012310133847521
maxpeakh_plot,0.3916814650319078
cv_CD_AboveGgrasslayer,0.36615384615384616
cv_FHD,0.3484615384615385
cv_maxHgrasslayer,0.34076923076923077
horzcover_ground,0.32846153846153847
sd_cvH_vegtype_grass,0.32846153846153847
VDR_plot,0.32769230769230767
cv_CD_Ggrasslayer,0.3130769230769231
cv_herbh,0.2953846153846154
mean_sdH_vegtype_shrub,0.2876923076923077
nlayers_plot,0.28401863180673415
mean_ptoh,0.2784615384615385
sd_cvHgrasslayer,0.27153846153846156
cv_cscore,0.23615384615384616
cv_ptoh,0.21923076923076923
sd_ptoh,0.21153846153846154
cscore_plot,0.20721701276177779
X100thPerc_plot,0.20461538461538462
mean_VDR,0.19230769230769232
sd_FHD,0.16615384615384615
horzcover_shrub,0.15615384615384614
X50thPerc_plot,0.15153846153846154
sd_VDRpeak,0.13384615384615384
X98thPerc_plot,0.12
sd_sdH_vegtype_tree,0.1176923076923077
sd_sdH_vegtype_grass,0.10538461538461538
X25thPerc_plot,0.10461538461538461
mean_VDRpeak,0.08384615384615385
cv_CD_AboveG,0.07076923076923076
horzcover_woody,0.06230769230769231
propMultiLayer,0.06076923076923077
meanH_plot,0.06
Cover1p5m_plot,0.046153846153846156
Cover0p5m_plot,0.04
mean_cvpeakh,0.033846153846153845
mean_nlayers,0.023076923076923078
cv_meanpeakh,0.019230769230769232
sd_cscore,-0.0007692307692307692
cv_maxH,-0.007692307692307693
sd_nlayers,-0.011538461538461539
cv_maxpeakh,-0.013846153846153847
mean_gapsize,-0.016923076923076923
sd_VDR,-0.02076923076923077
mean_stdpeakh,-0.021538461538461538
sd_cvpeakh,-0.021538461538461538
sd_CD_AboveG,-0.03307692307692308
mean_cscore,-0.04
mean_maxH,-0.047692307692307694
Cover0p25m_plot,-0.05153846153846154
mean_maxpeakh,-0.05153846153846154
X75thPerc_plot,-0.05384615384615385
mean_CD_AboveG,-0.05692307692307692
cv_VDRpeak,-0.06076923076923077
mean_meanpeakh,-0.06076923076923077
cv_stdpeakh,-0.06230769230769231
cv_nlayers,-0.06461538461538462
cv_cvpeakh,-0.07384615384615385
FHD_plot,-0.08461538461538462
cv_gapsize,-0.08615384615384615
horzcover_tree,-0.08923076923076922
Y,-0.09615384615384616
sd_maxpeakh,-0.10846153846153846
cv_VDR,-0.11538461538461539
sd_sdH_vegtype_shrub,-0.11615384615384615
X,-0.1176923076923077
sd_maxH,-0.12
cvpeakh_plot,-0.1250240453979333
sd_meanpeakh,-0.12692307692307692
sd_cvH_vegtype_shrub,-0.12692307692307692
sd_CD_G,-0.13076923076923078
mean_sdH,-0.13230769230769232
sd_sdH_vegtype_woody,-0.1376923076923077
mean_FHD,-0.13846153846153847
stdH_plot,-0.14615384615384616
sd_stdpeakh,-0.14615384615384616
sd_sdHgrasslayer,-0.16307692307692306
horzcover_grass,-0.16615384615384615
sd_maxHgrasslayer,-0.17076923076923076
mean_cvH,-0.19230769230769232
sd_gapsize,-0.1930769230769231
mean_sdH_vegtype_woody,-0.1976923076923077
sd_cvH,-0.20384615384615384
mean_sdH_vegtype_grass,-0.20384615384615384
mean_sdH_vegtype_tree,-0.2246153846153846
mean_cvHgrasslayer,-0.22692307692307692
sd_cvH_vegtype_tree,-0.23153846153846153
sd_herbh,-0.2469230769230769
sd_sdH,-0.25384615384615383
sd_cvH_vegtype_woody,-0.26384615384615384
sd_PAI_AboveG,-0.29
mean_cvH_vegtype_woody,-0.30538461538461537
mean_cvH_tree,-0.30615384615384617
mean_PAI_G,-0.32
mean_cvH_vegtype_shrub,-0.3230769230769231
mean_cvH_vegtype_grass,-0.3253846153846154
mean_maxHgrasslayer,-0.33153846153846156
sd_CD_Ggrasslayer,-0.3330769230769231
Cover0p0m_plot,-0.3384615384615385
mean_CD_Ggrasslayer,-0.3476923076923077
mean_sdHgrasslayer,-0.3484615384615385
Cover0p05m_plot,-0.35923076923076924
mean_herbh,-0.36230769230769233
herbh_plot,-0.3646153846153846
sd_CD_AboveGgrasslayer,-0.38153846153846155
sd_PAI_G,-0.38769230769230767
mean_CD_AboveGgrasslayer,-0.39153846153846156
mean_CD_G,-0.40384615384615385
mean_PAI_AboveG,-0.41
