,Correlation,pvalue
horzcover_tree,-0.4717267775460813,0.024426072815827257
sd_gapsize,-0.47327089138420264,0.007795660841696826
mean_cscore,-0.47674514751997576,0.03447684219121466
sd_maxH,-0.4806054321152792,0.007450696742013606
mean_cvpeakh,-0.4833076313319916,0.01751652212426964
mean_stdpeakh,-0.4833076313319916,0.01323738548271675
sd_cscore,-0.48562380208917366,0.011757154491810647
mean_meanpeakh,-0.486009830548704,0.017821122896142055
mean_gapsize,-0.486009830548704,0.0115277338055949
horzcover_woody,-0.486009830548704,0.019112254648205526
mean_sdH,-0.48678188746776474,0.016022795548406892
mean_maxpeakh,-0.4902561436035378,0.01599029975163306
cv_herbh,-0.4910282005225985,0.013991551149997046
sd_maxpeakh,-0.4925723143607199,0.00782538695608241
mean_maxH,-0.49759068433461434,0.014207662630464728
propMultiLayer,-0.5068553673633427,0.01820555149105376
mean_nlayers,-0.507241395822873,0.01937430694488693
Cover0p5m_plot,-0.508399481201464,0.01612244828066496
Cover1p5m_plot,-0.5087855096609943,0.02674934312369097
mean_VDRpeak,-0.5103296234991157,0.02093229517710967
sd_VDR,-0.5111016804181764,0.02266476602394578
sd_cvH_vegtype_grass,-0.5203663634469047,0.002833420796855127
sd_VDRpeak,-0.5261567903398598,0.005119022075067342
X25thPerc_plot,-0.5346494164495275,0.21478248567327293
meanH_plot,-0.5647596362928944,0.0030045242235113563
X75thPerc_plot,-0.575568433159744,0.0013674676614613482
sd_FHD,-0.5832890023503509,0.00539321026799124
X50thPerc_plot,-0.6010463114887468,0.014138557963500716
sd_sdH_vegtype_grass,-0.6689873203660874,0.001795081040071994
