,Correlation,pvalue
cv_FHD,-0.1096320825066179,0.453863106838469
sd_cvH,-0.11349236710192136,0.6398573999807844
cv_VDR,-0.12044087937346756,0.6367046691282072
cv_CD_AboveGgrasslayer,-0.124301163968771,0.33021419534283997
sd_maxHgrasslayer,-0.13086364778078688,0.9916148508180462
cv_nlayers,-0.13510996083562066,0.2020690063420742
mean_cvHgrasslayer,-0.13665407467374205,0.9415900533606497
sd_sdHgrasslayer,-0.1381981885118634,0.9923320919444061
mean_FHD,-0.14900698537871307,0.36335647186809067
mean_sdH_vegtype_grass,-0.16599223759804824,0.6594617251587269
FHD_plot,-0.18259146135785306,0.26704375484912557
stdH_plot,-0.19301422976517238,0.25717252640423816
sd_sdH_vegtype_tree,-0.19455834360329374,0.37140394531252197
sd_CD_AboveG,-0.20575316892967374,0.47669170132867583
cv_CD_G,-0.21077153890356823,0.26730653225302664
VDR_plot,-0.21158428902216328,0.4672498973587204
gapsize_plot,-0.22619984284984815,0.23914704743875348
mean_cvH,-0.22814281958243374,0.28082258514165487
mean_CD_AboveG,-0.2312310472586765,0.18836379774394438
meanpeakh_plot,-0.23952196349208826,0.22078472404803523
sd_sdH,-0.2424258725850565,0.21759604689496076
Cover1p5m_plot,-0.24319792950411717,0.18218942327030044
sd_maxpeakh,-0.24435601488270822,0.13075861059227215
sd_gapsize,-0.24628615718035995,0.24628097103222932
X98thPerc_plot,-0.2516905556137848,0.16880444002835368
sd_VDR,-0.25632289712814893,0.17443637937890324
mean_cscore,-0.25748098250673995,0.1588441481750062
Cover0p25m_plot,-0.2578670109662703,0.21574457849558695
sd_maxH,-0.2632714093996951,0.12860797007074815
stdpeakh_plot,-0.2653036111783992,0.17750688018884073
sd_meanpeakh,-0.26635963707593785,0.1233253278296767
mean_ptoh,-0.2760103485641965,0.32730822838859414
Cover0p5m_plot,-0.2779404908618482,0.1584819078986246
sd_stdpeakh,-0.2787125477809089,0.17499545122736712
mean_sdH,-0.28064269007856063,0.13057969499484406
cv_ptoh,-0.28064269007856063,0.12633796951059434
sd_cvpeakh,-0.28257283237621234,0.20903064513851885
horzcover_shrub,-0.2852750315929248,0.2610439912942508
horzcover_tree,-0.2856610600524551,0.15227420846000805
X75thPerc_plot,-0.2872051738905765,0.09754753006622349
ptoh_plot,-0.2899073731072889,0.2883396866602579
sd_cscore,-0.29222354386447097,0.10844716155597613
maxpeakh_plot,-0.2964182494199541,0.1378083886353657
sd_VDRpeak,-0.2968558853788351,0.10866069919405823
meanH_plot,-0.29801397075742614,0.0743727556272423
mean_meanpeakh,-0.3018742553527296,0.13749175633110675
mean_VDRpeak,-0.30496248302897233,0.08490629662420142
horzcover_woody,-0.3080507107052151,0.0952881092321081
propMultiLayer,-0.31847347911253443,0.0804887731049796
mean_stdpeakh,-0.3211756783292468,0.09782607711436615
mean_nlayers,-0.3219477352483075,0.10726340015802292
mean_maxH,-0.3219477352483075,0.11127295509543898
mean_gapsize,-0.32464993446501994,0.09266157043492149
horzcover_ground,-0.32580801984361096,0.20179029820692046
cscore_plot,-0.32746289765783276,0.07577996020297859
mean_maxpeakh,-0.3288962475198537,0.11963372768808285
mean_cvpeakh,-0.3292822759793841,0.08599264769045982
sd_nlayers,-0.33275653211515716,0.06785429143197003
VDRpeak_plot,-0.3343023506927441,0.13190542792195506
X25thPerc_plot,-0.3408631297652944,0.14756286381746633
X100thPerc_plot,-0.34202121514388545,0.06503183897614752
cv_maxHgrasslayer,-0.349355755874962,0.08333901798578969
nlayers_plot,-0.37562989768707294,0.06646699144315278
sd_cvHgrasslayer,-0.38101008955645027,0.02220800237853866
sd_ptoh,-0.39490711409954266,0.25575381221345694
cv_CD_Ggrasslayer,-0.40339974020921027,0.07311283258424794
sd_sdH_vegtype_grass,-0.4497231553528516,0.0191045570459674
cv_herbh,-0.4555135822458068,0.03638085023170457
sd_cvH_vegtype_grass,-0.4616900375982923,0.009559479302301607
sd_FHD,-0.46748046449124747,0.04886373510226482
X50thPerc_plot,-0.4763591190604454,0.13254375059910645
