,Correlation,pvalue
Cover1p5m_plot,0.813076923076923,6.813221752903253e-06
mean_gapsize,0.8076923076923077,5.348424016993689e-06
mean_stdpeakh,0.803076923076923,8.00824443731357e-06
mean_VDRpeak,0.7953846153846154,2.04639905002575e-05
meanH_plot,0.7915384615384615,1.0014033184276422e-05
sd_VDRpeak,0.79,1.4885461566952235e-05
propMultiLayer,0.7776923076923077,1.8841377078760863e-05
sd_gapsize,0.7753846153846153,1.561045895881246e-05
sd_FHD,0.7753846153846153,2.9703711952341953e-05
sd_CD_AboveG,0.7730769230769231,1.5112489084908549e-05
sd_stdpeakh,0.7715384615384615,2.0345877544850445e-05
mean_meanpeakh,0.7661538461538462,4.009018301225381e-05
X25thPerc_plot,0.7638461538461538,5.166115550434918e-05
horzcover_woody,0.7638461538461538,4.1346094519826096e-05
mean_cvpeakh,0.7630769230769231,3.1239682552369344e-05
mean_maxpeakh,0.7623076923076924,2.134235895362237e-05
horzcover_tree,0.7592307692307693,0.0001635635421073256
sd_nlayers,0.7561538461538462,4.283915638286868e-05
sd_maxpeakh,0.7530769230769231,3.686650195941969e-05
sd_cscore,0.7530769230769231,4.9954639429940776e-05
mean_maxH,0.7523076923076923,6.271521526035866e-05
sd_maxH,0.7523076923076923,3.2989048718006285e-05
Cover0p5m_plot,0.75,7.232323642078676e-05
sd_meanpeakh,0.7484615384615385,6.049362198103911e-05
mean_CD_AboveG,0.7484615384615385,0.0001380242278625335
Cover0p25m_plot,0.7446153846153846,0.00015312276678779523
sd_cvpeakh,0.7415384615384616,3.193128846952667e-05
mean_sdH,0.7307692307692307,0.00025284547792176273
X50thPerc_plot,0.7238461538461538,0.008514667317120249
sd_sdH,0.7230769230769231,0.0002208377990870965
mean_nlayers,0.7092307692307692,0.0004764967162182849
FHD_plot,0.686923076923077,0.0001658341068977637
stdH_plot,0.6861538461538461,0.0002880029105019867
mean_PAI_AboveG,0.6784615384615384,0.006775689412601087
X75thPerc_plot,0.6715384615384615,0.0002519876059731581
mean_CD_AboveGgrasslayer,0.67,0.005627415850431667
sd_CD_AboveGgrasslayer,0.666923076923077,0.0013731188987659028
sd_maxHgrasslayer,0.66,0.0023733682406843304
mean_cscore,0.6553846153846153,0.0010703253203184935
sd_PAI_AboveG,0.6546153846153846,0.0017712823153096374
sd_sdHgrasslayer,0.6484615384615384,0.0023742062216711435
sd_herbh,0.6384615384615384,0.0018412664791520607
sd_CD_G,0.6346153846153846,0.0003157538273008898
sd_CD_Ggrasslayer,0.6330769230769231,0.0019743588236752225
X98thPerc_plot,0.6238461538461538,0.0007779361886808859
mean_sdH_vegtype_shrub,0.6061538461538462,7.704906255618326e-05
mean_FHD,0.5976923076923077,0.002415961580639102
mean_CD_G,0.5938461538461538,0.009626968464099323
Cover0p05m_plot,0.5923076923076923,0.008239236303583765
