,Correlation,pvalue
VDRpeak_plot,0.521254096966768,0.002018167488806148
gapsize_plot,0.49951903646828155,0.010222049362971048
maxpeakh_plot,0.4698637043647272,0.016662461477231588
ptoh_plot,0.4646153846153846,0.011102029369505913
stdpeakh_plot,0.44816311658028396,0.01766839810183272
meanpeakh_plot,0.415929234327499,0.10314999646106235
nlayers_plot,0.29470317482521924,0.26066235534134
cscore_plot,0.23893617553428997,0.4756070876518142
X100thPerc_plot,0.23692307692307693,0.44037313505604425
cv_CD_AboveG,0.2123076923076923,0.23770116208758463
cv_maxH,0.17846153846153845,0.3336809258861551
cv_maxpeakh,0.17692307692307693,0.35859666724355416
cv_gapsize,0.16923076923076924,0.4012506682913943
cv_stdpeakh,0.15923076923076923,0.38056162844359037
mean_sdH_vegtype_shrub,0.15538461538461537,0.5489790468333929
X,0.15461538461538463,0.6107413464956343
cv_meanpeakh,0.14076923076923076,0.3955955034562412
cv_cvpeakh,0.13846153846153847,0.4271466587555115
horzcover_grass,0.13153846153846155,0.5752497888581612
cv_CD_G,0.13076923076923078,0.7960034140229317
cv_VDRpeak,0.12153846153846154,0.4356853593101202
VDR_plot,0.11153846153846154,0.3086668725998599
cv_FHD,0.10153846153846154,0.681874850989752
cv_CD_AboveGgrasslayer,0.08538461538461538,0.8646848078350364
cv_maxHgrasslayer,0.06230769230769231,0.9711666635877164
mean_cvH_tree,0.05615384615384615,0.8169869710971709
sd_sdH_vegtype_tree,0.036153846153846154,0.5621823395085725
mean_ptoh,0.03307692307692308,0.991956400532421
sd_cvH_vegtype_tree,0.03076923076923077,0.669344244407904
sd_CD_G,0.02846153846153846,0.8983807090285972
mean_cvH_vegtype_woody,0.026153846153846153,0.7662639634770777
sd_PAI_G,0.016153846153846154,0.916682491340351
mean_PAI_G,0.009230769230769232,0.7503664864474109
mean_VDR,0.0038461538461538464,0.6861435723335981
sd_cvH_vegtype_woody,0.0007692307692307692,0.8446124652171525
mean_maxHgrasslayer,-0.005384615384615384,0.9520682008574883
sd_sdH_vegtype_shrub,-0.005384615384615384,0.9770187193221294
sd_CD_Ggrasslayer,-0.006153846153846154,0.8486497802977665
sd_maxHgrasslayer,-0.007692307692307693,0.8550605958144498
cv_herbh,-0.009230769230769232,0.7559552538103408
horzcover_ground,-0.009230769230769232,0.9232578522570372
sd_herbh,-0.013846153846153847,0.7194557210536066
sd_cvHgrasslayer,-0.016153846153846154,0.7742788146020011
cv_CD_Ggrasslayer,-0.016153846153846154,0.9524593436461463
mean_CD_Ggrasslayer,-0.018461538461538463,0.896975634288694
sd_sdHgrasslayer,-0.022307692307692306,0.7133309487771168
mean_herbh,-0.03076923076923077,0.9809059021822305
horzcover_shrub,-0.03076923076923077,0.9681301241412297
Y,-0.03538461538461538,0.8371724447045683
sd_cvH_vegtype_shrub,-0.03923076923076923,0.7177204461307011
sd_PAI_AboveG,-0.04153846153846154,0.820806549591253
mean_PAI_AboveG,-0.04923076923076923,0.7689200591334963
sd_CD_AboveGgrasslayer,-0.05153846153846154,0.6873701466055957
mean_CD_AboveGgrasslayer,-0.06230769230769231,0.7286837277364948
herbh_plot,-0.06230769230769231,0.898300635143617
mean_sdH_vegtype_tree,-0.06307692307692307,0.8868031709997037
Cover0p0m_plot,-0.07461538461538461,0.9375521039732765
mean_sdHgrasslayer,-0.08076923076923077,0.874508678730183
mean_cvH_vegtype_shrub,-0.08076923076923077,0.852892886132234
mean_CD_G,-0.08461538461538462,0.8907459977743853
sd_cvH_vegtype_grass,-0.09076923076923077,0.6550725847668749
sd_ptoh,-0.09230769230769231,0.6229935156297328
cv_cscore,-0.09461538461538462,0.681196404794507
Cover0p05m_plot,-0.09615384615384616,0.848106951384327
mean_cvHgrasslayer,-0.09692307692307692,0.7377066446062682
horzcover_woody,-0.09923076923076923,0.45305540047021886
sd_CD_AboveG,-0.10307692307692308,0.46940209661455357
mean_cvH_vegtype_grass,-0.11,0.8090573421824657
cv_ptoh,-0.1123076923076923,0.5790905448722498
mean_VDRpeak,-0.11846153846153847,0.492157709913519
propMultiLayer,-0.12153846153846154,0.44363658559823177
sd_FHD,-0.12153846153846154,0.5503396729132704
X50thPerc_plot,-0.13,0.43159857001091523
sd_sdH_vegtype_woody,-0.13230769230769232,0.9386084896876168
X25thPerc_plot,-0.13615384615384615,0.9529100097846206
sd_VDRpeak,-0.14,0.457756270518286
mean_sdH_vegtype_grass,-0.1423076923076923,0.7700271277776258
Cover1p5m_plot,-0.1523076923076923,0.403796636865675
X98thPerc_plot,-0.1576923076923077,0.31391107419280634
mean_cvH,-0.16,0.3439153130442418
sd_cvpeakh,-0.16153846153846155,0.29125363871899046
mean_FHD,-0.1646153846153846,0.3008307778783176
Cover0p25m_plot,-0.1676923076923077,0.2974610552531963
mean_CD_AboveG,-0.1676923076923077,0.28707050304584353
