,Simpson
mean_gapsize,0.7523076923076923
sd_gapsize,0.7446153846153846
sd_maxH,0.7330769230769231
sd_stdpeakh,0.73
mean_stdpeakh,0.7261538461538461
sd_maxpeakh,0.7192307692307692
mean_maxpeakh,0.713076923076923
sd_meanpeakh,0.7107692307692308
mean_meanpeakh,0.71
sd_VDRpeak,0.7046153846153846
Cover0p5m_plot,0.7038461538461539
mean_maxH,0.703076923076923
mean_cvpeakh,0.7023076923076923
mean_VDRpeak,0.7015384615384616
Cover1p5m_plot,0.7015384615384616
propMultiLayer,0.6907692307692308
horzcover_woody,0.6884615384615385
sd_FHD,0.6815384615384615
sd_sdH,0.6776923076923077
horzcover_tree,0.6761538461538461
Cover0p25m_plot,0.6738461538461539
sd_CD_AboveG,0.6738461538461539
sd_nlayers,0.6738461538461539
FHD_plot,0.6723076923076923
mean_CD_AboveG,0.6653846153846154
sd_cvpeakh,0.6592307692307692
sd_cscore,0.6538461538461539
mean_sdH,0.6446153846153846
X98thPerc_plot,0.6369230769230769
sd_CD_G,0.6361538461538462
X25thPerc_plot,0.6284615384615385
sd_maxHgrasslayer,0.6061538461538462
mean_cscore,0.6023076923076923
stdH_plot,0.6
sd_PAI_AboveG,0.5961538461538461
sd_CD_AboveGgrasslayer,0.5930769230769231
mean_nlayers,0.5892307692307692
sd_sdHgrasslayer,0.5784615384615385
mean_PAI_AboveG,0.5784615384615385
sd_herbh,0.5776923076923077
X100thPerc_plot,0.5761538461538461
cscore_plot,0.5601153055040763
mean_CD_AboveGgrasslayer,0.5592307692307692
horzcover_shrub,0.5561538461538461
meanH_plot,0.5553846153846154
mean_FHD,0.5546153846153846
X50thPerc_plot,0.5507692307692308
mean_sdHgrasslayer,0.546923076923077
sd_PAI_G,0.5430769230769231
sd_CD_Ggrasslayer,0.5407692307692308
sd_sdH_vegtype_grass,0.53
Cover0p05m_plot,0.5276923076923077
mean_maxHgrasslayer,0.5238461538461539
mean_CD_G,0.52
mean_sdH_vegtype_grass,0.5107692307692308
cv_cscore,0.4969230769230769
mean_herbh,0.49153846153846154
mean_cvH_vegtype_grass,0.49
mean_CD_Ggrasslayer,0.4869230769230769
herbh_plot,0.48615384615384616
mean_sdH_vegtype_tree,0.4846153846153846
mean_PAI_G,0.48384615384615387
mean_cvH,0.47923076923076924
mean_cvHgrasslayer,0.47846153846153844
X75thPerc_plot,0.4676923076923077
cv_nlayers,0.46615384615384614
mean_sdH_vegtype_shrub,0.46153846153846156
cv_herbh,0.4592307692307692
sd_cvHgrasslayer,0.4576923076923077
mean_sdH_vegtype_woody,0.4169230769230769
mean_cvH_tree,0.4
sd_sdH_vegtype_woody,0.3984615384615385
sd_cvH_vegtype_tree,0.38076923076923075
sd_sdH_vegtype_tree,0.3669230769230769
Cover0p0m_plot,0.29384615384615387
cv_VDR,0.2907692307692308
sd_VDR,0.25769230769230766
stdpeakh_plot,0.24547251731457995
Y,0.2423076923076923
gapsize_plot,0.23824273446030728
sd_sdH_vegtype_shrub,0.2376923076923077
maxpeakh_plot,0.23200310417773717
sd_cvH,0.21461538461538462
meanpeakh_plot,0.1429675100843158
VDRpeak_plot,0.14219679574423863
horzcover_grass,0.12384615384615384
cv_ptoh,0.12
sd_cvH_vegtype_grass,0.11615384615384615
X,0.07307692307692308
sd_cvH_vegtype_woody,0.06923076923076923
nlayers_plot,-0.014955874797814756
sd_cvH_vegtype_shrub,-0.07615384615384616
cv_maxHgrasslayer,-0.08307692307692308
mean_cvH_vegtype_woody,-0.13615384615384615
sd_ptoh,-0.14461538461538462
mean_ptoh,-0.19615384615384615
cv_meanpeakh,-0.21153846153846154
VDR_plot,-0.22716119257265519
mean_cvH_vegtype_shrub,-0.2784615384615385
cv_FHD,-0.30538461538461537
ptoh_plot,-0.3130769230769231
mean_VDR,-0.31461538461538463
cvpeakh_plot,-0.3402703811440724
cv_CD_Ggrasslayer,-0.37
horzcover_ground,-0.3792307692307692
cv_CD_G,-0.4323076923076923
cv_maxH,-0.45076923076923076
cv_maxpeakh,-0.52
cv_CD_AboveGgrasslayer,-0.5215384615384615
cv_gapsize,-0.6446153846153846
cv_CD_AboveG,-0.6546153846153846
cv_stdpeakh,-0.6776923076923077
cv_VDRpeak,-0.6946153846153846
cv_cvpeakh,-0.7084615384615385
