,Simpson
X100thPerc_plot,0.49714285714285716
cscore_plot,0.4957798420830136
maxpeakh_plot,0.46192702016445175
X98thPerc_plot,0.4608403361344538
sd_FHD,0.4556542617046819
gapsize_plot,0.45151222444845707
stdpeakh_plot,0.4481326098445624
sd_VDRpeak,0.43615846338535413
cv_herbh,0.43164465786314526
mean_VDRpeak,0.43020408163265306
propMultiLayer,0.4211764705882353
horzcover_woody,0.41906362545018006
X25thPerc_plot,0.4166626650660264
sd_cvHgrasslayer,0.41589435774309724
mean_gapsize,0.4154141656662665
sd_sdH_vegtype_grass,0.4133013205282113
mean_sdH_vegtype_shrub,0.4133013205282113
Cover1p5m_plot,0.4120528211284514
sd_cscore,0.40984393757503
sd_CD_G,0.4080192076830732
mean_cvpeakh,0.40763505402160866
X50thPerc_plot,0.4075390156062425
sd_gapsize,0.40686674669867945
mean_stdpeakh,0.4067707082833133
Cover0p5m_plot,0.3914045618247299
sd_maxH,0.39130852340936373
horzcover_shrub,0.39082833133253303
meanH_plot,0.38842737094837937
VDRpeak_plot,0.3883938545874465
sd_maxpeakh,0.38823529411764707
sd_nlayers,0.3879471788715486
sd_CD_AboveG,0.38554621848739495
sd_stdpeakh,0.38487394957983195
sd_meanpeakh,0.38362545018007205
mean_maxpeakh,0.3835294117647059
meanpeakh_plot,0.38023639218846517
mean_maxH,0.38007202881152463
Cover0p25m_plot,0.3797839135654262
mean_nlayers,0.3794957983193277
mean_meanpeakh,0.3771908763505402
sd_cvpeakh,0.3740216086434574
horzcover_tree,0.36941176470588233
mean_CD_AboveG,0.3677791116446579
FHD_plot,0.3612484993997599
cv_cscore,0.3569267707082833
stdH_plot,0.35241296518607446
sd_sdH,0.344921968787515
mean_cscore,0.34444177671068427
sd_maxHgrasslayer,0.340984393757503
mean_sdH,0.33330132052821126
sd_sdHgrasslayer,0.3316686674669868
cv_nlayers,0.31543817527010803
mean_FHD,0.3072749099639856
sd_cvH_vegtype_grass,0.3030492196878751
sd_herbh,0.3014165666266507
sd_PAI_AboveG,0.29959183673469386
mean_cvH,0.2914285714285714
mean_sdH_vegtype_grass,0.2912364945978391
X75thPerc_plot,0.2903721488595438
mean_cvHgrasslayer,0.2864345738295318
sd_CD_AboveGgrasslayer,0.2824009603841537
mean_PAI_AboveG,0.27539015606242495
nlayers_plot,0.26825933132073104
mean_CD_AboveGgrasslayer,0.2640576230492197
sd_CD_Ggrasslayer,0.26271308523409365
sd_PAI_G,0.24677070828331332
mean_sdHgrasslayer,0.24254501800720288
sd_sdH_vegtype_tree,0.24004801920768307
mean_cvH_vegtype_grass,0.23927971188475392
sd_sdH_vegtype_woody,0.23927971188475392
mean_maxHgrasslayer,0.2388955582232893
mean_sdH_vegtype_tree,0.23611044417767107
mean_sdH_vegtype_woody,0.21651860744297718
Cover0p05m_plot,0.20422569027611046
mean_PAI_G,0.20201680672268907
mean_herbh,0.1975030012004802
mean_CD_Ggrasslayer,0.19490996398559424
mean_CD_G,0.1946218487394958
herbh_plot,0.16965186074429772
sd_VDR,0.1644657863145258
Y,0.1634093637454982
mean_cvH_tree,0.14986794717887156
cv_VDR,0.14929171668667468
sd_sdH_vegtype_shrub,0.14141656662665067
cv_ptoh,0.11577430972388955
sd_cvH,0.10953181272509004
sd_cvH_vegtype_tree,0.10405762304921969
Cover0p0m_plot,0.10088835534213686
ptoh_plot,0.07303721488595438
X,0.05565426170468187
cv_maxHgrasslayer,0.04624249699879952
sd_ptoh,-0.010804321728691477
mean_ptoh,-0.014837935174069629
sd_cvH_vegtype_woody,-0.03932773109243697
sd_cvH_vegtype_shrub,-0.08129651860744298
VDR_plot,-0.08670565749239922
horzcover_grass,-0.10684273709483794
cv_FHD,-0.14237695078031212
cv_CD_Ggrasslayer,-0.14573829531812726
cv_CD_G,-0.15831932773109245
horzcover_ground,-0.18290516206482593
mean_cvH_vegtype_woody,-0.1919327731092437
mean_VDR,-0.1940456182472989
cv_meanpeakh,-0.23159663865546218
cv_CD_AboveGgrasslayer,-0.23793517406962786
mean_cvH_vegtype_shrub,-0.25618247298919566
cvpeakh_plot,-0.2971058196900652
cv_maxH,-0.3138055222088836
cv_maxpeakh,-0.3293637454981993
cv_CD_AboveG,-0.3621128451380552
cv_gapsize,-0.38612244897959186
cv_stdpeakh,-0.4011044417767107
cv_cvpeakh,-0.4204081632653061
cv_VDRpeak,-0.42626650660264104
