,Simpson
cv_maxHgrasslayer,0.43
cv_herbh,0.39692307692307693
sd_ptoh,0.32769230769230767
mean_sdH_vegtype_shrub,0.2907692307692308
cv_CD_G,0.2846153846153846
cv_CD_Ggrasslayer,0.28307692307692306
sd_cvH_vegtype_grass,0.2746153846153846
horzcover_ground,0.27307692307692305
VDR_plot,0.2688978699481704
sd_cvHgrasslayer,0.2684615384615385
sd_sdH_vegtype_tree,0.2658102766798419
mean_VDR,0.23153846153846153
cv_FHD,0.22384615384615383
cv_ptoh,0.21153846153846154
mean_ptoh,0.2053846153846154
VDRpeak_plot,0.19252997058528873
sd_sdH_vegtype_grass,0.19230769230769232
horzcover_shrub,0.18153846153846154
sd_maxHgrasslayer,0.1776923076923077
mean_sdH_vegtype_tree,0.16897233201581027
cv_CD_AboveGgrasslayer,0.15
sd_cvH,0.14307692307692307
X50thPerc_plot,0.13923076923076924
horzcover_woody,0.1346153846153846
mean_cvHgrasslayer,0.11076923076923077
sd_VDRpeak,0.10461538461538461
mean_cvpeakh,0.09769230769230769
mean_VDRpeak,0.09692307692307692
maxpeakh_plot,0.09571651723362112
sd_cvH_vegtype_tree,0.09288537549407115
sd_sdHgrasslayer,0.09153846153846154
mean_cvH,0.08846153846153847
stdpeakh_plot,0.0877598412469396
X100thPerc_plot,0.08615384615384615
cv_CD_AboveG,0.08538461538461538
mean_cvH_vegtype_grass,0.07615384615384616
cscore_plot,0.0739457633098587
sd_FHD,0.07384615384615385
X25thPerc_plot,0.07153846153846154
nlayers_plot,0.06522911156525732
sd_sdH_vegtype_woody,0.05923076923076923
cv_maxpeakh,0.057692307692307696
mean_cvH_tree,0.05731225296442688
sd_herbh,0.05076923076923077
propMultiLayer,0.05076923076923077
Cover1p5m_plot,0.047692307692307694
mean_sdH_vegtype_grass,0.04230769230769231
meanH_plot,0.04153846153846154
Cover0p5m_plot,0.04
sd_PAI_AboveG,0.03307692307692308
sd_cvH_vegtype_shrub,0.02846153846153846
mean_cscore,0.018461538461538463
mean_gapsize,0.013076923076923076
X75thPerc_plot,0.010769230769230769
cv_cscore,0.009230769230769232
cv_meanpeakh,0.005384615384615384
mean_sdH,0.0038461538461538464
meanpeakh_plot,-0.0011549572240639558
sd_cvpeakh,-0.009230769230769232
mean_maxH,-0.016923076923076923
ptoh_plot,-0.021538461538461538
mean_stdpeakh,-0.026153846153846153
mean_cvH_vegtype_woody,-0.026153846153846153
stdH_plot,-0.026153846153846153
mean_maxpeakh,-0.03461538461538462
sd_gapsize,-0.03923076923076923
sd_cscore,-0.03923076923076923
cv_stdpeakh,-0.04384615384615385
sd_maxpeakh,-0.047692307692307694
sd_stdpeakh,-0.047692307692307694
Cover0p25m_plot,-0.05307692307692308
X98thPerc_plot,-0.05307692307692308
sd_meanpeakh,-0.05384615384615385
sd_maxH,-0.05384615384615385
mean_CD_AboveG,-0.05384615384615385
sd_sdH,-0.054615384615384614
mean_nlayers,-0.06076923076923077
horzcover_tree,-0.06116560990237352
sd_CD_AboveGgrasslayer,-0.06230769230769231
mean_meanpeakh,-0.06384615384615384
cv_VDRpeak,-0.06769230769230769
cv_gapsize,-0.06923076923076923
mean_PAI_AboveG,-0.07230769230769231
sd_CD_AboveG,-0.07538461538461538
mean_CD_AboveGgrasslayer,-0.07615384615384616
cv_cvpeakh,-0.07769230769230769
mean_cvH_vegtype_shrub,-0.08923076923076922
gapsize_plot,-0.09286295848989716
Y,-0.09615384615384616
FHD_plot,-0.09692307692307692
sd_nlayers,-0.10076923076923076
mean_FHD,-0.1076923076923077
sd_VDR,-0.11
mean_sdHgrasslayer,-0.11076923076923077
X,-0.1176923076923077
sd_cvH_vegtype_woody,-0.14076923076923076
cv_maxH,-0.14615384615384616
mean_maxHgrasslayer,-0.16846153846153847
cv_nlayers,-0.18615384615384614
cvpeakh_plot,-0.18937649953286967
mean_sdH_vegtype_woody,-0.19692307692307692
sd_sdH_vegtype_shrub,-0.20307692307692307
cv_VDR,-0.20461538461538462
sd_CD_G,-0.2169230769230769
sd_PAI_G,-0.23
mean_PAI_G,-0.24461538461538462
Cover0p0m_plot,-0.26384615384615384
Cover0p05m_plot,-0.28307692307692306
mean_CD_G,-0.2853846153846154
horzcover_grass,-0.29
herbh_plot,-0.3069230769230769
mean_herbh,-0.31076923076923074
sd_CD_Ggrasslayer,-0.3192307692307692
mean_CD_Ggrasslayer,-0.32
