,Simpson
sd_maxHgrasslayer,0.5012725090036014
cv_herbh,0.4792797118847539
sd_herbh,0.47274909963985595
sd_PAI_AboveG,0.4661224489795918
sd_sdHgrasslayer,0.45354141656662667
sd_CD_AboveG,0.42770708283313325
X25thPerc_plot,0.41253301320528213
Cover0p5m_plot,0.40869147659063626
sd_CD_AboveGgrasslayer,0.40561824729891954
horzcover_shrub,0.39544766992598585
mean_PAI_AboveG,0.39418967587034814
mean_CD_AboveGgrasslayer,0.3812244897959184
mean_CD_AboveG,0.37709483793517407
horzcover_woody,0.37038104166838237
Cover0p25m_plot,0.3698919567827131
X50thPerc_plot,0.3695078031212485
mean_cvHgrasslayer,0.3690276110444178
sd_CD_G,0.36691476590636257
sd_cvHgrasslayer,0.3618247298919568
sd_FHD,0.3471308523409364
Cover1p5m_plot,0.3400913195742551
sd_VDRpeak,0.3389757258054079
mean_VDRpeak,0.3346538933472004
mean_cvpeakh,0.3286033279057099
FHD_plot,0.32187274909963987
propMultiLayer,0.32150403417785034
mean_maxH,0.32081632653061226
sd_cvpeakh,0.3140051382690979
mean_sdHgrasslayer,0.31015606242497
mean_gapsize,0.30699416561467247
mean_meanpeakh,0.30343337334933973
mean_maxHgrasslayer,0.29978391356542616
mean_cscore,0.29815126050420165
mean_sdH,0.29661464585834335
mean_maxpeakh,0.2912364945978391
mean_nlayers,0.28883553421368546
sd_gapsize,0.288650387847614
mean_stdpeakh,0.28740185847079847
sd_PAI_G,0.2849939975990396
mean_cvH,0.28460984393757505
sd_CD_Ggrasslayer,0.28230492196878754
mean_sdH_vegtype_grass,0.2799039615846339
mean_cvH_vegtype_grass,0.27807923169267706
mean_sdH_vegtype_shrub,0.2667466986794718
X100thPerc_plot,0.2663625450180072
cscore_plot,0.2625496543138844
mean_FHD,0.25935174069627853
sd_sdH_vegtype_grass,0.24686674669867947
sd_stdpeakh,0.24399145244613651
sd_meanpeakh,0.24331332533013206
sd_maxH,0.23831932773109243
sd_cscore,0.23774309723889556
sd_maxpeakh,0.23707082833133253
sd_cvH_vegtype_grass,0.234093637454982
meanH_plot,0.23025210084033612
sd_sdH,0.22468187274909965
Cover0p05m_plot,0.22276110444177671
VDRpeak_plot,0.21886436743422658
mean_herbh,0.2125810324129652
mean_CD_G,0.21114045618247299
sd_sdH_vegtype_woody,0.2090751194094659
X98thPerc_plot,0.19539015606242496
sd_sdH_vegtype_shrub,0.19414165666266506
horzcover_tree,0.19252213923641864
mean_PAI_G,0.188859543817527
stdH_plot,0.18540216086434574
stdpeakh_plot,0.1797156216683515
maxpeakh_plot,0.17201117868533006
nlayers_plot,0.1717843853215413
sd_nlayers,0.1702280912364946
Y,0.1634093637454982
X75thPerc_plot,0.15995198079231693
mean_CD_Ggrasslayer,0.15975990396158463
herbh_plot,0.158031212484994
gapsize_plot,0.15086930626872241
cv_ptoh,0.14554621848739496
meanpeakh_plot,0.13810613313651
sd_cvH,0.12
cv_maxHgrasslayer,0.11471788715486195
cv_VDR,0.08552220888355343
cv_cscore,0.07380552220888355
sd_sdH_vegtype_tree,0.07338935574229692
sd_VDR,0.07332533013205282
Cover0p0m_plot,0.07313325330132053
cv_nlayers,0.07054021608643457
mean_sdH_vegtype_tree,0.06890756302521009
cvpeakh_plot,0.06813473931241767
X,0.05565426170468187
mean_cvH_tree,0.04453781512605042
sd_ptoh,0.04172869147659063
cv_meanpeakh,0.0304921968787515
mean_sdH_vegtype_woody,0.020733825445071647
sd_cvH_vegtype_tree,-0.020168067226890758
sd_cvH_vegtype_woody,-0.024533217542336082
ptoh_plot,-0.02914765906362545
mean_ptoh,-0.049603841536614644
mean_VDR,-0.05421368547418968
cv_CD_Ggrasslayer,-0.07879951980792317
VDR_plot,-0.08938001799672361
sd_cvH_vegtype_shrub,-0.09301320528211285
horzcover_grass,-0.0982953181272509
horzcover_ground,-0.11539015606242498
cv_maxpeakh,-0.12451380552220888
cv_FHD,-0.12624249699879952
cv_CD_G,-0.14381752701080433
mean_cvH_vegtype_woody,-0.21450282240555796
cv_maxH,-0.27327731092436974
cv_CD_AboveG,-0.30487394957983194
cv_stdpeakh,-0.3306556665219279
cv_CD_AboveGgrasslayer,-0.3333973589435774
cv_gapsize,-0.33814589665653494
cv_VDRpeak,-0.34900130264871904
cv_cvpeakh,-0.353126356925749
mean_cvH_vegtype_shrub,-0.3645138055222089
