,Simpson
sd_CD_AboveG,0.6992307692307692
Cover0p5m_plot,0.6961538461538461
mean_CD_AboveG,0.6784615384615384
Cover0p25m_plot,0.676923076923077
Cover1p5m_plot,0.6730769230769231
horzcover_woody,0.6653846153846154
mean_nlayers,0.66
mean_gapsize,0.6584615384615384
mean_stdpeakh,0.6561538461538462
X25thPerc_plot,0.6530769230769231
propMultiLayer,0.65
sd_cvpeakh,0.6453846153846153
mean_cvpeakh,0.6423076923076924
mean_VDRpeak,0.6407692307692308
sd_VDRpeak,0.6330769230769231
sd_FHD,0.6292307692307693
FHD_plot,0.6223076923076923
sd_gapsize,0.6192307692307693
mean_maxH,0.6107692307692307
sd_herbh,0.61
mean_maxpeakh,0.6061538461538462
sd_CD_G,0.6061538461538462
mean_cscore,0.6015384615384616
sd_cscore,0.5984615384615385
mean_meanpeakh,0.5930769230769231
sd_nlayers,0.5923076923076923
sd_meanpeakh,0.5907692307692308
sd_stdpeakh,0.5892307692307692
X50thPerc_plot,0.5853846153846154
sd_maxH,0.583076923076923
sd_maxpeakh,0.5761538461538461
sd_PAI_AboveG,0.5746153846153846
mean_sdH,0.563076923076923
sd_maxHgrasslayer,0.5523076923076923
sd_sdHgrasslayer,0.5461538461538461
sd_sdH,0.5461538461538461
meanH_plot,0.536923076923077
mean_FHD,0.5330769230769231
sd_CD_AboveGgrasslayer,0.5261538461538462
cv_herbh,0.5246153846153846
horzcover_tree,0.5227838194553435
mean_CD_AboveGgrasslayer,0.5207692307692308
mean_PAI_AboveG,0.5207692307692308
horzcover_shrub,0.5038461538461538
sd_CD_Ggrasslayer,0.4946153846153846
sd_PAI_G,0.4823076923076923
mean_sdH_vegtype_shrub,0.4584615384615385
mean_CD_G,0.4576923076923077
Cover0p05m_plot,0.44846153846153847
X75thPerc_plot,0.4469230769230769
mean_cvH,0.44461538461538463
cv_cscore,0.4323076923076923
mean_cvHgrasslayer,0.4323076923076923
cv_nlayers,0.43
sd_cvHgrasslayer,0.42846153846153845
X100thPerc_plot,0.4076923076923077
cscore_plot,0.4056186937115322
mean_sdHgrasslayer,0.4053846153846154
mean_herbh,0.39384615384615385
mean_maxHgrasslayer,0.38846153846153847
cv_VDR,0.38769230769230767
stdH_plot,0.3723076923076923
mean_PAI_G,0.36615384615384616
sd_VDR,0.3423076923076923
mean_CD_Ggrasslayer,0.3423076923076923
Cover0p0m_plot,0.3415384615384615
herbh_plot,0.32384615384615384
mean_sdH_vegtype_tree,0.3157894736842105
X98thPerc_plot,0.28307692307692306
gapsize_plot,0.2786585703333647
maxpeakh_plot,0.27602232665627835
sd_sdH_vegtype_woody,0.2684615384615385
mean_sdH_vegtype_grass,0.2684615384615385
stdpeakh_plot,0.2658451308256499
Y,0.2423076923076923
meanpeakh_plot,0.2408482312741169
mean_sdH_vegtype_woody,0.23307692307692307
mean_cvH_vegtype_grass,0.2323076923076923
nlayers_plot,0.22694500356910788
mean_cvH_tree,0.21804511278195488
sd_sdH_vegtype_shrub,0.20307692307692307
VDRpeak_plot,0.18651287029867614
sd_sdH_vegtype_grass,0.1723076923076923
sd_cvH_vegtype_tree,0.14887218045112782
sd_sdH_vegtype_tree,0.13834586466165413
sd_cvH,0.11846153846153847
cv_ptoh,0.07461538461538461
X,0.07307692307692308
cvpeakh_plot,0.0639569445174752
sd_cvH_vegtype_grass,-0.008461538461538461
cv_maxHgrasslayer,-0.011538461538461539
horzcover_grass,-0.05692307692307692
mean_ptoh,-0.08307692307692308
cv_CD_Ggrasslayer,-0.2023076923076923
ptoh_plot,-0.20384615384615384
cv_FHD,-0.22230769230769232
sd_ptoh,-0.2592307692307692
horzcover_ground,-0.2746153846153846
cv_meanpeakh,-0.2846153846153846
mean_cvH_vegtype_shrub,-0.2853846153846154
sd_cvH_vegtype_woody,-0.2876923076923077
VDR_plot,-0.3323762106550788
cv_CD_G,-0.33615384615384614
sd_cvH_vegtype_shrub,-0.3869230769230769
mean_VDR,-0.41307692307692306
cv_maxH,-0.4169230769230769
mean_cvH_vegtype_woody,-0.4230769230769231
cv_CD_AboveGgrasslayer,-0.4753846153846154
cv_maxpeakh,-0.4815384615384615
cv_gapsize,-0.6076923076923076
cv_stdpeakh,-0.6146153846153846
cv_cvpeakh,-0.6261538461538462
cv_CD_AboveG,-0.6392307692307693
cv_VDRpeak,-0.6461538461538462
