,Correlation,pvalue
mean_sdH,0.3676830732292917,0.029246202730502175
cv_nlayers,0.36720288115246097,0.0016526694284585636
sd_maxH,0.3591356542617047,0.0037583747559059534
sd_cvHgrasslayer,0.35519807923169266,0.010898926485929016
mean_PAI_AboveG,0.3546218487394958,0.008007886064387282
mean_CD_G,0.3540456182472989,0.004317179333223837
sd_PAI_AboveG,0.35270108043217285,0.001685224430968062
sd_meanpeakh,0.3523169267707083,0.0048746712364970395
sd_maxpeakh,0.3492436974789916,0.00413698329006185
sd_stdpeakh,0.3492436974789916,0.0033028528637459066
mean_CD_AboveGgrasslayer,0.3465546218487395,0.006484338572926602
sd_gapsize,0.3441536614645858,0.003151493590887563
sd_CD_Ggrasslayer,0.34338535414165666,0.0014574515454887785
sd_PAI_G,0.3429051620648259,0.00198708835042099
sd_CD_AboveGgrasslayer,0.34213685474189676,0.0011264132447653763
X100thPerc_plot,0.3406002400960384,0.011866241045726878
mean_PAI_G,0.34050420168067225,0.03443392542901053
mean_cvH,0.34050420168067225,0.009411983996056902
mean_sdH_vegtype_grass,0.3349339735894358,0.017120982573833182
cscore_plot,0.3310021716252129,0.011436471481641924
mean_maxHgrasslayer,0.32830732292917164,0.0056278703083798565
mean_herbh,0.3273469387755102,0.008397839027919244
mean_sdHgrasslayer,0.3268667466986795,0.0035026838125678268
sd_sdH,0.3167827130852341,0.01042466367837642
mean_CD_Ggrasslayer,0.3051620648259304,0.02870444150664696
meanpeakh_plot,0.29930805836834534,0.04866152867673968
stdH_plot,0.29834333733493396,0.02589647499562963
maxpeakh_plot,0.29317197861489597,0.041520767925746806
stdpeakh_plot,0.2930662332450697,0.02851762038165004
herbh_plot,0.28230492196878754,0.014819389720546035
sd_sdH_vegtype_woody,0.2818247298919568,0.10812841685865406
X98thPerc_plot,0.2805762304921969,0.034878236504536336
cv_VDR,0.27913565426170467,0.12669304476927667
mean_cvH_vegtype_grass,0.276734693877551,0.047636582214747966
Cover0p0m_plot,0.2533013205282113,0.08185167152371121
sd_sdH_vegtype_grass,0.2510924369747899,0.060949333754383134
sd_VDR,0.24657863145258102,0.16945787243781482
nlayers_plot,0.24326000057409608,0.0779225221802913
mean_sdH_vegtype_woody,0.24139255702280912,0.1701556314473569
sd_sdH_vegtype_shrub,0.234093637454982,0.02836674641268628
Y,0.23265306122448978,0.10848810098637049
gapsize_plot,0.2182813156031439,0.07367016457406747
cvpeakh_plot,0.2157993857195619,0.030447181201089316
X,0.18972388955582234,0.20536299990283885
mean_sdH_vegtype_tree,0.133201581027668,0.5321853651478232
sd_sdH_vegtype_tree,0.12885375494071147,0.5563090566810241
sd_cvH_vegtype_tree,0.08748353096179183,0.6032835537604969
sd_cvH_vegtype_grass,0.06881152460984394,0.5852600724168311
cv_ptoh,0.05315726290516207,0.06371958849925372
VDRpeak_plot,0.032536356575233336,0.29245585666860807
sd_cvH,0.03145258103241297,0.4696180099239671
mean_cvH_tree,-0.0022397891963109352,0.5475404532193864
sd_cvH_vegtype_shrub,-0.037406962785114045,0.6402667794073937
cv_maxHgrasslayer,-0.046914765906362545,0.6758587917843297
ptoh_plot,-0.06545018007202881,0.19919677714490652
sd_cvH_vegtype_woody,-0.07274909963985594,0.5924234658551699
mean_ptoh,-0.09330132052821129,0.7263915428191453
horzcover_grass,-0.0982953181272509,0.5168924844313163
sd_ptoh,-0.13056422569027612,0.13265324858312674
mean_cvH_vegtype_shrub,-0.16705882352941176,0.22218968233469924
cv_FHD,-0.20672268907563024,0.16625268655092246
cv_CD_Ggrasslayer,-0.21373349339735895,0.24538099667480506
horzcover_ground,-0.22900360144057624,0.07212099886292357
mean_cvH_vegtype_woody,-0.26338535414165665,0.19866277931977086
VDR_plot,-0.26520638839794314,0.6643033727115953
cv_meanpeakh,-0.26799519807923167,0.10668909209981671
cv_CD_G,-0.27788715486194476,0.023563674284723037
mean_VDR,-0.32945978391356545,0.04256624680625714
cv_CD_AboveGgrasslayer,-0.34175270108043215,0.010731923112039882
cv_maxH,-0.36489795918367346,0.018464287642040327
cv_maxpeakh,-0.37440576230492195,0.004889529009136172
cv_CD_AboveG,-0.424921968787515,0.007064913529729159
cv_cvpeakh,-0.4336614645858343,0.056034816207691955
cv_stdpeakh,-0.4414405762304922,0.03819405464070224
cv_gapsize,-0.44451380552220887,0.03937969098806235
cv_VDRpeak,-0.4475870348139256,0.040860944021084304
