,Simpson
sd_CD_Ggrasslayer,0.6706102980603948
mean_cscore,0.6415856534797019
FHD_plot,0.640518948585171
mean_CD_AboveGgrasslayer,0.621893682339456
cv_maxpeakh,0.6209030590857536
mean_cvH,0.6007875671388838
sd_CD_G,0.6004914245695492
sd_CD_AboveGgrasslayer,0.593524311674397
sd_sdHgrasslayer,0.5662975522660842
cv_CD_AboveG,0.5596281300452534
sd_PAI_AboveG,0.554892262604508
mean_PAI_AboveG,0.5496484555885365
mean_FHD,0.5484888623398274
mean_sdH_vegtype_grass,0.5435228070191886
sd_maxHgrasslayer,0.5434586497143854
sd_cvHgrasslayer,0.5366598593014731
X50thPerc_plot,0.5350212627984116
sd_VDR,0.5329901038822019
cv_meanpeakh,0.5241188754308118
Cover0p05m_plot,0.5217650333845115
mean_CD_G,0.5157976699762976
cv_ptoh,0.5133611672728119
cv_nlayers,0.4991936617168836
mean_meanpeakh,0.49839691128934055
cv_VDR,0.49655223402323156
sd_cvpeakh,0.49522538281836487
sd_nlayers,0.49434076623839757
sd_CD_AboveG,0.49041103707876005
mean_maxpeakh,0.4756873882914236
cv_CD_AboveGgrasslayer,0.45545485238207084
mean_herbh,0.4449669278757483
stdpeakh_plot,0.4444808525423544
sd_gapsize,0.4419825237075718
horzcover_tree,0.44108104567168577
cv_herbh,0.4397369248489152
X75thPerc_plot,0.4330930217899379
sd_sdH_vegtype_woody,0.42873814490282874
mean_maxH,0.4240853799389455
Cover0p25m_plot,0.4175549732443738
sd_FHD,0.4067995695897224
mean_cvH_vegtype_grass,0.40399641075153514
mean_CD_AboveG,0.40385083042227743
sd_PAI_G,0.3992666958618448
mean_gapsize,0.3977350596435166
sd_cscore,0.3964050481486944
sd_stdpeakh,0.38624350333705293
mean_stdpeakh,0.37829666200306966
meanpeakh_plot,0.3741305089196456
Cover0p5m_plot,0.3640179980991585
sd_meanpeakh,0.3598656831037217
sd_maxpeakh,0.35919507058418687
mean_ptoh,0.354764841849878
mean_sdH_vegtype_tree,0.3422098414360405
sd_VDRpeak,0.33546079727659145
Y,0.3273546943075451
sd_cvH_vegtype_grass,0.32668048157828894
horzcover_woody,0.31489727987068716
mean_sdH,0.3119055816405951
horzcover_shrub,0.30964863991039276
mean_cvHgrasslayer,0.3064053340780786
mean_maxHgrasslayer,0.3056910669689647
mean_nlayers,0.29870349455274714
sd_maxH,0.29863207732868935
Cover1p5m_plot,0.27899261895461497
X,0.2726892990572102
sd_sdH,0.27026363130196407
sd_herbh,0.26595256391004757
cscore_plot,0.26072483089804205
cv_stdpeakh,0.2500840538369991
mean_cvH_tree,0.2422682683307224
mean_VDRpeak,0.23010991960667312
propMultiLayer,0.22701318287013442
cv_gapsize,0.2227787208542096
maxpeakh_plot,0.21244432061944396
mean_sdHgrasslayer,0.1976317780755445
cv_VDRpeak,0.19584694053365456
X25thPerc_plot,0.18398121024090228
gapsize_plot,0.18315458246596408
meanH_plot,0.18075525715012367
sd_sdH_vegtype_grass,0.16792789847131995
mean_sdH_vegtype_shrub,0.1581525166604463
cv_cvpeakh,0.14938136294607054
cv_CD_G,0.11187428018426347
X98thPerc_plot,0.08600998551692099
cv_maxH,0.07772548152772008
sd_sdH_vegtype_shrub,0.057024462714741396
mean_CD_Ggrasslayer,-0.006118830611886672
mean_cvH_vegtype_shrub,-0.008667194074972961
cv_CD_Ggrasslayer,-0.009168437149502218
mean_PAI_G,-0.009467505680391675
horzcover_grass,-0.012490971737098455
sd_cvH,-0.013732365098978683
X100thPerc_plot,-0.014029730593740908
sd_cvH_vegtype_tree,-0.016552719745985378
mean_sdH_vegtype_woody,-0.020942388200651862
cvpeakh_plot,-0.02234541092261466
mean_cvpeakh,-0.024361108730758474
herbh_plot,-0.02811005561470825
horzcover_ground,-0.037743946390014216
VDR_plot,-0.039052065907271505
sd_cvH_vegtype_woody,-0.04170603348007873
mean_cvH_vegtype_woody,-0.042050821529774574
VDRpeak_plot,-0.049673637795002
cv_cscore,-0.051088327220832674
cv_FHD,-0.05289794304109385
stdH_plot,-0.06599175368055388
sd_cvH_vegtype_shrub,-0.06691846427736081
nlayers_plot,-0.07856292488032501
cv_maxHgrasslayer,-0.09742984860741544
Cover0p0m_plot,-0.10595168059958571
mean_VDR,-0.12095149026638108
sd_sdH_vegtype_tree,-0.12099527828215972
ptoh_plot,-0.1252457893985035
sd_ptoh,-0.18738530200752557
