,logRichness
mean_FHD,0.7067850116607944
cv_CD_Ggrasslayer,0.7010893921239326
mean_sdHgrasslayer,0.6893928267169955
cv_CD_AboveG,0.6743258981307337
mean_maxHgrasslayer,0.6677645661958644
mean_cvHgrasslayer,0.6560165915607596
horzcover_ground,0.6511025589711963
mean_CD_Ggrasslayer,0.6340938977746291
herbh_plot,0.6284674067356221
mean_herbh,0.6142362352548525
sd_CD_AboveGgrasslayer,0.6043001711154403
cv_CD_G,0.5914366637935109
FHD_plot,0.5816926984584376
mean_cvH_vegtype_grass,0.5765375704882171
mean_PAI_G,0.5660557619236478
cv_herbh,0.5656862720673163
sd_herbh,0.554317684953059
Cover0p05m_plot,0.5398288398944524
sd_cvpeakh,0.5156898232488979
sd_CD_Ggrasslayer,0.5102468406124054
sd_PAI_G,0.5084867210774935
sd_CD_G,0.5067926377465493
mean_CD_G,0.49810000475160976
sd_PAI_AboveG,0.49560344420814767
sd_maxHgrasslayer,0.4945400999009413
Cover0p25m_plot,0.48935460417352283
Cover0p5m_plot,0.4886259854529949
cv_maxpeakh,0.4866844298543835
cv_FHD,0.4714650369973489
gapsize_plot,0.4676576096557601
mean_meanpeakh,0.43968054340403334
sd_sdHgrasslayer,0.43684797517318635
mean_CD_AboveGgrasslayer,0.4363480761269604
mean_CD_AboveG,0.43162543257278824
mean_sdH_vegtype_grass,0.428385540088742
sd_CD_AboveG,0.4218338110625092
cv_CD_AboveGgrasslayer,0.42131750801618856
Y,0.4178179634469334
cscore_plot,0.38976920106435364
mean_gapsize,0.37982663926229066
horzcover_grass,0.3727608372653504
cv_VDRpeak,0.37129584658663045
sd_sdH_vegtype_shrub,0.37013520007216416
mean_maxH,0.36427498047815887
cv_cvpeakh,0.36308432268128343
mean_VDR,0.35520129552566926
cv_maxHgrasslayer,0.35400523246329674
sd_cvHgrasslayer,0.3466424371719707
cv_meanpeakh,0.3412094078536991
cv_gapsize,0.34084115995218783
mean_ptoh,0.3402389789135701
meanH_plot,0.33707311991012473
cv_stdpeakh,0.33127766240811285
sd_cvH_vegtype_grass,0.32494773447977393
nlayers_plot,0.30832140857547424
mean_sdH,0.3061060369683833
Cover1p5m_plot,0.30432311065670825
X100thPerc_plot,0.2836447447394463
mean_PAI_AboveG,0.2649984237629625
sd_VDRpeak,0.25971313150835096
mean_cvpeakh,0.2575124580262029
mean_cvH,0.25433140033537394
X75thPerc_plot,0.22387941800462527
meanpeakh_plot,0.21805832306523917
mean_maxpeakh,0.2059433775203678
X,0.196204144748542
sd_FHD,0.19430814059567725
stdpeakh_plot,0.18869305661892846
Cover0p0m_plot,0.16171179150853823
mean_cscore,0.14920254037594038
sd_sdH_vegtype_grass,0.143963395098967
sd_cvH_vegtype_shrub,0.14290538836089914
sd_cvH_vegtype_tree,0.1403915539726846
horzcover_woody,0.13865619240228802
VDR_plot,0.13652692020079055
mean_VDRpeak,0.1327322783953944
mean_nlayers,0.10747008676781022
mean_sdH_vegtype_woody,0.0984639122212389
cv_ptoh,0.0856474359975467
cvpeakh_plot,0.07186650489177451
sd_maxpeakh,0.037777649676319525
propMultiLayer,-0.0001972601831052856
sd_maxH,-0.0015771239170927487
sd_ptoh,-0.0021149802403650497
sd_gapsize,-0.0038277020540542495
X25thPerc_plot,-0.004961053144948657
sd_sdH,-0.005818932314090475
horzcover_tree,-0.006236218835824481
VDRpeak_plot,-0.007026622999677379
sd_meanpeakh,-0.007864554086951081
maxpeakh_plot,-0.00974260535723559
sd_stdpeakh,-0.010508821612005725
sd_sdH_vegtype_tree,-0.012034413767082253
sd_cvH_vegtype_woody,-0.013084061257059076
horzcover_shrub,-0.015139190584332773
cv_cscore,-0.015579972082983673
sd_sdH_vegtype_woody,-0.020666264589423555
mean_sdH_vegtype_tree,-0.022751737629150615
mean_cvH_vegtype_shrub,-0.024033080570539767
X50thPerc_plot,-0.0409730057702804
mean_cvH_tree,-0.053634995763422566
mean_sdH_vegtype_shrub,-0.05526652589204595
cv_VDR,-0.056244032729099835
stdH_plot,-0.057690640582416464
mean_cvH_vegtype_woody,-0.05817960290305724
mean_stdpeakh,-0.0679103515454047
sd_cvH,-0.06843781922454095
X98thPerc_plot,-0.06864202126438457
sd_VDR,-0.08706333854457782
ptoh_plot,-0.10069506081089497
sd_nlayers,-0.10398650492888262
cv_maxH,-0.10891991177224636
cv_nlayers,-0.10994786665626588
sd_cscore,-0.12157928185254718
