,shannonH
horzcover_grass,0.8003850119076151
mean_ptoh,0.7535293981720218
cv_herbh,0.740703028495626
cv_VDR,0.72219691323897
cv_CD_Ggrasslayer,0.7018845618422463
X,0.6964663411543978
sd_cvH_vegtype_tree,0.6916053013817558
X50thPerc_plot,0.6825029673685453
sd_cvH_vegtype_woody,0.6763068698390218
Cover0p0m_plot,0.669607350580997
sd_sdH_vegtype_grass,0.669090223347847
mean_cvH_tree,0.63117823652789
sd_PAI_G,0.5933577234300057
cv_FHD,0.5880614357831884
sd_CD_Ggrasslayer,0.5855174549219399
mean_PAI_G,0.5731279593098579
Cover1p5m_plot,0.5726701295873613
mean_CD_AboveGgrasslayer,0.5714027029434036
meanH_plot,0.5626060697333967
mean_maxHgrasslayer,0.5607352380987974
X75thPerc_plot,0.560386169636916
sd_cvHgrasslayer,0.5576046719648861
cv_CD_AboveGgrasslayer,0.557041894018282
mean_CD_Ggrasslayer,0.5521817605480778
mean_cvH_vegtype_woody,0.5447096052074702
mean_PAI_AboveG,0.541074647060502
mean_herbh,0.5409418729956149
horzcover_ground,0.523851879078657
cv_CD_G,0.5219773455265644
cv_cscore,0.5180636023002594
Y,0.5133884147332036
horzcover_tree,0.5106704706249011
sd_CD_AboveGgrasslayer,0.5051641542365624
sd_cvH_vegtype_grass,0.4962096259865273
sd_VDR,0.4933723102616524
mean_sdHgrasslayer,0.4899562800353355
cv_ptoh,0.47943705741925613
mean_sdH_vegtype_grass,0.477590228865575
ptoh_plot,0.4585764251082183
X25thPerc_plot,0.4437411465729406
sd_FHD,0.4407649587382624
mean_cvH_vegtype_shrub,0.43629924522526997
herbh_plot,0.42815617878584994
sd_ptoh,0.4271422768460553
mean_sdH,0.4189309441818179
mean_cvH_vegtype_grass,0.4149069921153752
sd_sdHgrasslayer,0.37622511912334844
mean_meanpeakh,0.37097864855431095
mean_stdpeakh,0.36167540653915603
sd_cvpeakh,0.3607427184004139
cv_maxHgrasslayer,0.3601779349774319
mean_cvH,0.3530688950100294
mean_maxpeakh,0.3439897776562635
FHD_plot,0.3151554801706165
gapsize_plot,0.307029263176375
mean_gapsize,0.30594048982289923
cv_CD_AboveG,0.29938086180728496
mean_FHD,0.28518949512147546
sd_PAI_AboveG,0.2756401628097061
mean_CD_G,0.2581048485213239
VDRpeak_plot,0.2484689293038267
horzcover_woody,0.2461612093032712
mean_maxH,0.23848423577712385
nlayers_plot,0.23291014274791988
Cover0p25m_plot,0.19124549153008993
mean_CD_AboveG,0.17681727712552692
sd_nlayers,0.16251659691123146
cv_nlayers,0.13430632880547227
sd_CD_G,0.1155957330912709
sd_cvH_vegtype_shrub,0.09482829550501845
sd_CD_AboveG,0.06656832889576997
sd_cvH,-0.0006330174041160319
X100thPerc_plot,-0.0027489313834418994
cv_gapsize,-0.005085010782216237
mean_cscore,-0.007190790138544401
sd_herbh,-0.01269303422002821
cv_stdpeakh,-0.014640585319217969
mean_sdH_vegtype_tree,-0.01754725954007963
sd_cscore,-0.019242768559341705
mean_nlayers,-0.026128534176228513
Cover0p5m_plot,-0.03132813313107974
sd_sdH,-0.03212226607622615
horzcover_shrub,-0.03291480294053972
stdpeakh_plot,-0.03365561389820915
cscore_plot,-0.03504807640179397
mean_cvpeakh,-0.042897082289508504
mean_VDRpeak,-0.04436054091163477
mean_VDR,-0.04541467143749944
VDR_plot,-0.04701464815350853
cv_cvpeakh,-0.052788247293077184
sd_maxHgrasslayer,-0.05430153899959844
maxpeakh_plot,-0.05480108352450408
sd_gapsize,-0.05775162218920027
Cover0p05m_plot,-0.05955484811943634
mean_cvHgrasslayer,-0.06146520832975888
meanpeakh_plot,-0.06508231288063282
sd_stdpeakh,-0.06572602253896864
sd_sdH_vegtype_woody,-0.07480747715453528
propMultiLayer,-0.07533268178323205
X98thPerc_plot,-0.07574889345691727
sd_meanpeakh,-0.07624091850577308
cv_VDRpeak,-0.08691908382272295
stdH_plot,-0.08759147432195658
mean_sdH_vegtype_shrub,-0.0894241805579501
sd_sdH_vegtype_tree,-0.09173752761797793
sd_maxH,-0.09916223981858163
mean_sdH_vegtype_woody,-0.1087142698813226
cvpeakh_plot,-0.11626646980676547
cv_maxH,-0.11906729133921345
sd_sdH_vegtype_shrub,-0.1288927774154791
sd_maxpeakh,-0.13284378270314878
sd_VDRpeak,-0.16055312556362722
cv_meanpeakh,-0.16245208732970884
cv_maxpeakh,-0.2359446367835174
