,logRichness
meanH_plot,0.7343813589488426
sd_nlayers,0.6893230570130496
mean_stdpeakh,0.6883953673322181
cv_cscore,0.6854447187246291
sd_ptoh,0.6803684191368143
sd_CD_AboveG,0.6782647067294176
mean_maxH,0.6587942557698279
mean_gapsize,0.6578167546911621
Cover1p5m_plot,0.6539547172430813
horzcover_ground,0.6537250575790721
FHD_plot,0.6532507179043572
mean_sdH,0.6481675759545594
mean_cscore,0.6467925723926002
mean_CD_AboveGgrasslayer,0.6391377515017923
mean_cvpeakh,0.6339932629554267
sd_CD_AboveGgrasslayer,0.6307001186063331
cv_cvpeakh,0.6294979483237357
mean_nlayers,0.628015972196178
mean_maxHgrasslayer,0.626734131536774
cv_CD_AboveG,0.6245605616122751
cv_VDRpeak,0.62218533938214
sd_VDRpeak,0.6167477277107406
propMultiLayer,0.6143130858457333
mean_cvH,0.6113560003658145
mean_PAI_AboveG,0.6036074120183734
sd_sdHgrasslayer,0.5967483672241095
cv_nlayers,0.5914424984177492
horzcover_woody,0.590971473852
sd_cvpeakh,0.5874807291239991
mean_FHD,0.5766970324265509
mean_VDRpeak,0.5763553216117709
mean_CD_AboveG,0.5743887182357459
cv_stdpeakh,0.5722133441963604
mean_VDR,0.5673167148006795
cv_gapsize,0.5644040086534311
mean_maxpeakh,0.564326401045904
sd_cscore,0.5628202967669109
sd_CD_Ggrasslayer,0.5618594212245968
mean_sdHgrasslayer,0.5603803899689084
sd_PAI_G,0.5560908974137403
sd_maxH,0.5553232714561498
Cover0p25m_plot,0.5538863039328905
cv_maxpeakh,0.5519870811179192
sd_herbh,0.5494932302773538
sd_gapsize,0.54584477175733
sd_meanpeakh,0.5449330159013461
sd_FHD,0.5431248003667474
sd_stdpeakh,0.5382044796451787
sd_sdH,0.5353186505475029
Cover0p5m_plot,0.5337476777833536
horzcover_grass,0.5266897283646365
mean_herbh,0.5234341987010215
sd_maxpeakh,0.5161496773341901
horzcover_tree,0.5134438869203544
sd_CD_G,0.511526875610698
mean_CD_G,0.508712967911614
mean_meanpeakh,0.5067175805063634
mean_cvHgrasslayer,0.5057889264366379
sd_maxHgrasslayer,0.5036326618388592
cv_CD_AboveGgrasslayer,0.503050264572581
X50thPerc_plot,0.4989145480212031
cv_CD_Ggrasslayer,0.4946197358965051
horzcover_shrub,0.4789696495443409
sd_sdH_vegtype_shrub,0.4717718820618749
sd_PAI_AboveG,0.4715516929787713
Cover0p05m_plot,0.47075937677663116
VDR_plot,0.4652523091106023
X75thPerc_plot,0.45932573790469233
cv_herbh,0.4547954072120562
cv_CD_G,0.44995258480587164
mean_cvH_vegtype_grass,0.44622453115132116
cv_FHD,0.4437699039230367
mean_PAI_G,0.4298957411892836
cv_VDR,0.41968420300980946
Y,0.4178179634469334
VDRpeak_plot,0.4125689166750224
herbh_plot,0.37740972720542165
sd_cvHgrasslayer,0.3674840839416468
stdH_plot,0.35670621943884917
mean_CD_Ggrasslayer,0.35330242117280586
cv_maxH,0.3454977495733137
sd_cvH_vegtype_shrub,0.3304605576246077
Cover0p0m_plot,0.3268167454893546
sd_cvH_vegtype_tree,0.323875133784865
gapsize_plot,0.31365348238697704
X98thPerc_plot,0.3009010320236296
mean_sdH_vegtype_grass,0.2983670497545671
cv_maxHgrasslayer,0.27120786360646254
cv_ptoh,0.24920029629078366
mean_cvH_tree,0.24401168953542693
mean_sdH_vegtype_shrub,0.233023532885108
X,0.196204144748542
sd_cvH,0.1848562639841081
X25thPerc_plot,0.16951286782219746
cv_meanpeakh,-0.0008110562436547397
X100thPerc_plot,-0.0032380373958895703
sd_VDR,-0.0072194026956005075
cscore_plot,-0.010277553671358852
mean_ptoh,-0.013014751158886284
sd_sdH_vegtype_woody,-0.016913972030922153
mean_sdH_vegtype_tree,-0.0241896937092676
sd_sdH_vegtype_tree,-0.026702279587153654
sd_sdH_vegtype_grass,-0.028057652418757684
mean_sdH_vegtype_woody,-0.02846826928762347
mean_cvH_vegtype_shrub,-0.02874901083285497
meanpeakh_plot,-0.029161140418255016
nlayers_plot,-0.03944656740118635
cvpeakh_plot,-0.04752672532319391
mean_cvH_vegtype_woody,-0.06218337284931774
sd_cvH_vegtype_grass,-0.06799210511454312
sd_cvH_vegtype_woody,-0.079355354208416
maxpeakh_plot,-0.07969244926934671
ptoh_plot,-0.08968099121582362
stdpeakh_plot,-0.09477828737955196
