,shannonH
sd_FHD,0.8000385803623787
mean_stdpeakh,0.7657647295997448
mean_gapsize,0.7636609272629746
cv_CD_AboveG,0.7566889611564512
sd_nlayers,0.7450568814914206
sd_CD_AboveG,0.7434956749199438
mean_cscore,0.7394217217091915
sd_cvpeakh,0.7250374155530748
cv_VDRpeak,0.7249090087678102
mean_maxpeakh,0.718974245748895
mean_nlayers,0.7081359711543141
cv_gapsize,0.7052492365050063
mean_CD_AboveG,0.7050704356829993
Cover0p25m_plot,0.7029418945866198
sd_cscore,0.7013126901391101
mean_meanpeakh,0.7005888876318006
X50thPerc_plot,0.6986957538583582
cv_cvpeakh,0.695292220060085
cv_VDR,0.6889992367922474
cv_stdpeakh,0.6872149810202586
mean_maxH,0.68471148835272
sd_sdH_vegtype_shrub,0.6834853604320569
cv_maxH,0.6830772596323296
sd_stdpeakh,0.6722403875363363
sd_sdH_vegtype_grass,0.6679359592571761
FHD_plot,0.6662383371182263
Cover1p5m_plot,0.665217854935567
sd_VDRpeak,0.6630007074083194
sd_sdHgrasslayer,0.6610121667508161
horzcover_tree,0.6596857188631898
mean_VDRpeak,0.6556077299692326
propMultiLayer,0.6520766349426602
mean_sdH,0.6460144588177914
sd_cvH_vegtype_tree,0.6426690376385837
sd_PAI_AboveG,0.6399603352637889
horzcover_grass,0.6398490764034147
sd_gapsize,0.6396549153221806
mean_cvH,0.639031021048845
sd_cvHgrasslayer,0.6383639903004399
mean_cvpeakh,0.6346899080741626
mean_cvH_vegtype_woody,0.6279033593200085
meanH_plot,0.6275077541206107
sd_maxH,0.6257964050465391
Cover0p5m_plot,0.6252460602997054
sd_maxpeakh,0.6203833630226232
sd_maxHgrasslayer,0.6195255986479674
sd_CD_G,0.6180631883859772
sd_sdH,0.6138501279892445
horzcover_woody,0.6056849782523407
sd_ptoh,0.5997826080340798
sd_meanpeakh,0.5941343345188845
mean_CD_AboveGgrasslayer,0.5846244506417018
cv_nlayers,0.5826029600405974
sd_CD_AboveGgrasslayer,0.5788763742118562
sd_PAI_G,0.5748783405996688
X25thPerc_plot,0.5740860527151023
gapsize_plot,0.571030814559589
mean_PAI_AboveG,0.5616154126723867
X100thPerc_plot,0.5521833169594863
Y,0.5516688638828762
mean_cvH_vegtype_shrub,0.5392432065148679
sd_CD_Ggrasslayer,0.5274738452088077
mean_sdH_vegtype_tree,0.5264700846837506
sd_cvH_vegtype_woody,0.5191021144766288
mean_sdH_vegtype_shrub,0.5182395930948971
X75thPerc_plot,0.5175044570575034
cscore_plot,0.512979541231554
stdH_plot,0.4964832090373274
horzcover_shrub,0.49159912860729044
cv_cscore,0.48989069368123483
cv_CD_AboveGgrasslayer,0.4859230632049043
mean_VDR,0.4796345348598361
mean_ptoh,0.4685354073267859
cv_ptoh,0.4595017786095999
cv_maxpeakh,0.4505073493848908
ptoh_plot,0.44452775326082444
sd_herbh,0.4363343466072949
stdpeakh_plot,0.4307393448028881
sd_VDR,0.42231029871632064
mean_sdHgrasslayer,0.41972799932343463
mean_maxHgrasslayer,0.4116388343496073
cv_CD_Ggrasslayer,0.4045438240049408
meanpeakh_plot,0.40391270714381683
mean_herbh,0.39913791031313106
X,0.3845812538503541
mean_cvH_tree,0.38257928428093463
sd_cvH_vegtype_grass,0.3770102794349896
maxpeakh_plot,0.3743556065355029
Cover0p0m_plot,0.35327790108881
mean_cvH_vegtype_grass,0.35140319111782287
X98thPerc_plot,0.3416084892822413
Cover0p05m_plot,0.33287845076183714
cv_CD_G,0.33226378643831106
mean_PAI_G,0.33179509087896547
sd_cvH_vegtype_shrub,0.3240166465903493
horzcover_ground,0.32160152025136973
VDRpeak_plot,0.3091575820400367
mean_sdH_vegtype_grass,0.30033500910790834
sd_cvH,0.298872279720877
mean_FHD,0.2756808982575651
mean_CD_Ggrasslayer,0.26197989062838717
cvpeakh_plot,0.25573767726713437
mean_CD_G,0.25426302379119514
cv_herbh,0.2283816860045342
sd_sdH_vegtype_woody,0.19600154135814737
sd_sdH_vegtype_tree,0.18211806706994738
cv_maxHgrasslayer,0.16091830544017424
mean_sdH_vegtype_woody,0.1419806292007832
mean_cvHgrasslayer,0.08666273663565882
cv_FHD,-0.0028794144562871438
nlayers_plot,-0.023913194480786437
VDR_plot,-0.031429172631662894
herbh_plot,-0.06489935969514526
cv_meanpeakh,-0.13401874261845848
