,logRichness
cv_CD_AboveGgrasslayer,0.6340311686829158
cv_ptoh,0.6310429655247093
sd_sdHgrasslayer,0.5950726905564873
mean_FHD,0.5759205178279512
mean_cscore,0.5371804794048803
cv_maxHgrasslayer,0.5345186828732901
mean_sdHgrasslayer,0.5253082508973668
sd_ptoh,0.5167086638044323
mean_cvHgrasslayer,0.5138028230702517
mean_sdH_vegtype_grass,0.5048332925513274
sd_CD_G,0.502465695796511
sd_maxpeakh,0.4950630172595361
mean_maxHgrasslayer,0.493743861044557
mean_cvH_vegtype_grass,0.49001748413744595
sd_CD_AboveGgrasslayer,0.48733203421145893
cv_maxpeakh,0.46958123699959436
sd_CD_Ggrasslayer,0.4644115630190675
sd_meanpeakh,0.45911906840311045
mean_PAI_AboveG,0.4516916248132044
X75thPerc_plot,0.4513194390446762
sd_maxHgrasslayer,0.4509162897238265
mean_CD_Ggrasslayer,0.4465984683492694
X98thPerc_plot,0.44383730366564506
mean_sdH,0.4411513677768793
sd_herbh,0.43697562505023385
sd_maxH,0.43623676055777066
sd_PAI_AboveG,0.43295017374857575
mean_ptoh,0.41969603957947693
horzcover_ground,0.41501249244509636
mean_CD_AboveGgrasslayer,0.4092264307832473
FHD_plot,0.40638427058464416
cv_CD_AboveG,0.3967885631240086
X100thPerc_plot,0.39520145172264515
sd_gapsize,0.3882646893316615
mean_PAI_G,0.3877387523780887
nlayers_plot,0.3798555658136052
mean_herbh,0.37862314671314584
maxpeakh_plot,0.37624216419377127
herbh_plot,0.3699984783342784
cv_CD_G,0.3677436144023825
X,0.36601947986490385
horzcover_grass,0.3604192656069684
mean_gapsize,0.35915103889988587
sd_stdpeakh,0.3556509225519023
cv_nlayers,0.3516116535258487
meanH_plot,0.35121627230393615
cscore_plot,0.3505295815797049
sd_CD_AboveG,0.34703196235108286
sd_nlayers,0.3434805052578156
sd_cvH_vegtype_grass,0.3375520426164655
ptoh_plot,0.3368820606638173
mean_stdpeakh,0.32755878033621894
cv_FHD,0.3132039071599812
sd_FHD,0.29943451988631353
VDRpeak_plot,0.29733875763994694
cv_meanpeakh,0.2926209091828374
Y,0.292512856986002
sd_sdH,0.29236323551551907
Cover0p05m_plot,0.29234139113794155
VDR_plot,0.2884464803697451
cv_CD_Ggrasslayer,0.287820249293874
mean_CD_G,0.27353757755877445
sd_cvH_vegtype_shrub,0.25465486763298895
Cover0p0m_plot,0.23945358606266598
mean_cvH,0.23401580208264008
stdpeakh_plot,0.1394940409207617
mean_meanpeakh,0.1248308133011595
horzcover_woody,0.11720103824202374
mean_VDR,0.11460227827717158
meanpeakh_plot,0.0904732342302988
Cover0p25m_plot,0.09009092462747577
sd_cvH,0.06954778422335516
mean_sdH_vegtype_tree,-3.2111565770875927e-06
X50thPerc_plot,-0.0010648179297145788
cv_herbh,-0.003993552445495929
sd_sdH_vegtype_shrub,-0.00618420519027385
sd_VDR,-0.007515996558145943
mean_maxpeakh,-0.007931907643361491
sd_cscore,-0.008650304005216825
sd_PAI_G,-0.01157108341568236
sd_cvHgrasslayer,-0.015362191908724121
mean_maxH,-0.019748051818178958
sd_sdH_vegtype_woody,-0.022930838839354983
X25thPerc_plot,-0.02804165225852273
mean_cvpeakh,-0.02865350187252691
sd_cvpeakh,-0.03112491265743511
cv_maxH,-0.03460248134733579
cvpeakh_plot,-0.03475116032223813
horzcover_shrub,-0.035224084048137705
mean_CD_AboveG,-0.03688094042326906
cv_gapsize,-0.038179502235667684
gapsize_plot,-0.039088044193479554
cv_cvpeakh,-0.04215421348798287
cv_stdpeakh,-0.04401657555049798
cv_VDR,-0.04615005325507493
Cover1p5m_plot,-0.046950530565460724
stdH_plot,-0.05193957643804925
cv_VDRpeak,-0.052238721841053604
horzcover_tree,-0.052740453864950076
cv_cscore,-0.06449579847377862
mean_sdH_vegtype_woody,-0.06562066661756827
mean_sdH_vegtype_shrub,-0.06717988436548517
mean_nlayers,-0.06838107879441946
Cover0p5m_plot,-0.07262786415792899
mean_VDRpeak,-0.07535126281907001
sd_sdH_vegtype_grass,-0.07997148181812275
mean_cvH_tree,-0.08915686087657004
propMultiLayer,-0.09394538452609691
mean_cvH_vegtype_shrub,-0.09804244202931933
sd_sdH_vegtype_tree,-0.09845315275846911
mean_cvH_vegtype_woody,-0.10912577693851677
sd_cvH_vegtype_woody,-0.14729892760842933
sd_VDRpeak,-0.1522388098470211
sd_cvH_vegtype_tree,-0.19833569193048728
