,Richness
X98thPerc_plot,0.7361441192118587
sd_PAI_AboveG,0.7296920913798867
mean_CD_AboveGgrasslayer,0.6905615497398194
sd_VDRpeak,0.688442342587874
mean_PAI_AboveG,0.6832504371515823
sd_herbh,0.6780245638300499
horzcover_shrub,0.6712743378476467
stdH_plot,0.6616374311025501
mean_VDRpeak,0.6432087332832891
sd_CD_AboveGgrasslayer,0.6381686793068796
mean_sdHgrasslayer,0.6168308118936433
propMultiLayer,0.6102677420191946
mean_maxHgrasslayer,0.609380951276987
mean_gapsize,0.6076265731325603
horzcover_woody,0.5990091497986417
cv_CD_AboveG,0.5973503407452008
horzcover_grass,0.5938572991963962
Cover0p0m_plot,0.5859963079027029
sd_CD_Ggrasslayer,0.583212925054498
cv_CD_AboveGgrasslayer,0.5804585135635983
cv_gapsize,0.5749230353757004
sd_sdH_vegtype_shrub,0.5689847773521016
cv_cvpeakh,0.5685826819951109
mean_cvH,0.5678021182253155
sd_cvH,0.5658350295887518
mean_CD_AboveG,0.5655502861912134
sd_stdpeakh,0.5627134018993023
mean_cvH_vegtype_shrub,0.5606708869468426
sd_sdH,0.5589680482559625
sd_gapsize,0.558490947749336
sd_PAI_G,0.5534593157389167
mean_cvH_tree,0.5477424080007319
cv_stdpeakh,0.541235089129886
sd_maxHgrasslayer,0.540925619923085
mean_stdpeakh,0.5382243007337124
mean_nlayers,0.5372945740904034
cv_cscore,0.5370628401931163
Cover0p25m_plot,0.5337278224371184
sd_sdH_vegtype_woody,0.531280984281083
cv_herbh,0.5230209262432434
herbh_plot,0.5216050266639293
cv_VDRpeak,0.5211387960513613
mean_cvpeakh,0.5188572603992464
sd_meanpeakh,0.5176324275460149
Cover0p05m_plot,0.510434552312908
X50thPerc_plot,0.5094519209663813
mean_sdH_vegtype_grass,0.5088978612276415
sd_maxpeakh,0.5046653312003841
sd_CD_AboveG,0.4954980582747055
mean_CD_G,0.4947815855325459
sd_sdHgrasslayer,0.49192772510703686
sd_cscore,0.486994148922903
sd_FHD,0.48613861610472653
sd_maxH,0.48482455306444155
sd_ptoh,0.48350075568686013
mean_FHD,0.48339409697349894
sd_CD_G,0.4770041081929155
X25thPerc_plot,0.4750762062013238
mean_sdH_vegtype_tree,0.47376440532852765
mean_cvHgrasslayer,0.472212917319964
mean_sdH_vegtype_woody,0.4700410396048244
Cover0p5m_plot,0.4691054096294732
mean_ptoh,0.46837683716614864
cv_maxHgrasslayer,0.45834412717592454
mean_maxpeakh,0.45705509721989457
sd_nlayers,0.44456609086941185
mean_sdH,0.4396952176709068
Y,0.4342478717065072
Cover1p5m_plot,0.41836675780921884
mean_maxH,0.4094562609896612
mean_meanpeakh,0.4021232203114535
sd_sdH_vegtype_tree,0.39377090900033995
cv_nlayers,0.3829672333694734
FHD_plot,0.38148315953691936
ptoh_plot,0.374946721764284
mean_CD_Ggrasslayer,0.36994906852677323
cv_CD_G,0.36913807623509404
mean_herbh,0.36681217353560674
mean_cscore,0.35740414602646253
cv_CD_Ggrasslayer,0.35711594058358753
meanH_plot,0.3563275262442722
sd_cvpeakh,0.35572619935526745
X,0.3507689483238961
X100thPerc_plot,0.3397604213249053
cv_ptoh,0.33470387036103316
mean_sdH_vegtype_shrub,0.32943904722593603
cv_maxH,0.32780807045958266
horzcover_ground,0.3213257016072068
mean_VDR,0.3212237675719346
gapsize_plot,0.31904750762878725
meanpeakh_plot,0.30256828648344786
mean_PAI_G,0.2971314456991356
VDRpeak_plot,0.2820677863015087
cscore_plot,0.2772788772674064
sd_VDR,0.26621816286449546
horzcover_tree,0.2617355818418647
cv_VDR,0.24123010290335556
X75thPerc_plot,0.2116278539025736
sd_sdH_vegtype_grass,0.19960565118233478
mean_cvH_vegtype_grass,0.17962540673263772
cv_FHD,0.0973229878670909
cv_maxpeakh,0.08765779586910231
sd_cvH_vegtype_woody,0.07061400201916787
sd_cvH_vegtype_shrub,-0.00035531253901766036
mean_cvH_vegtype_woody,-0.0024987776446492305
stdpeakh_plot,-0.0028373071180478604
maxpeakh_plot,-0.039081689977654044
cvpeakh_plot,-0.03987825460879968
nlayers_plot,-0.04107697766373697
VDR_plot,-0.05776024041414907
sd_cvH_vegtype_tree,-0.07622800063300783
cv_meanpeakh,-0.0819535389976922
sd_cvHgrasslayer,-0.09213245530731662
sd_cvH_vegtype_grass,-0.17800386239976618
