,Richness
sd_sdHgrasslayer,0.704511079214222
sd_maxHgrasslayer,0.637439360611454
cv_VDR,0.6321141314424293
sd_CD_AboveG,0.6245580628555187
FHD_plot,0.618983241825155
sd_stdpeakh,0.6142853229057799
mean_cscore,0.6079753206932919
cv_CD_AboveG,0.598066410950904
sd_PAI_G,0.5968375804745842
Cover0p25m_plot,0.5919833333793388
sd_CD_AboveGgrasslayer,0.5853325002535917
sd_maxpeakh,0.5800644002501634
horzcover_grass,0.5705666785761359
sd_PAI_AboveG,0.5676208351177131
sd_nlayers,0.565020561462148
sd_herbh,0.564610444351477
Cover0p5m_plot,0.5570102185120261
mean_CD_AboveGgrasslayer,0.5539543112960472
mean_PAI_AboveG,0.5507895254367863
cv_gapsize,0.5479138655275901
mean_CD_AboveG,0.5451088687207721
cv_stdpeakh,0.5387055911306551
sd_maxH,0.5346741189571788
mean_cvH,0.5293523700799088
cv_nlayers,0.5140210538139736
mean_nlayers,0.5104815673333708
gapsize_plot,0.5069409790011495
Cover1p5m_plot,0.5036961320139594
cv_CD_AboveGgrasslayer,0.5030164144518633
meanpeakh_plot,0.4951043454987221
sd_gapsize,0.4950426091416283
sd_CD_G,0.4889099906342472
mean_maxH,0.48482474131215486
cv_ptoh,0.47430206550054055
mean_gapsize,0.47271316123551094
mean_sdH,0.4709251891362461
horzcover_shrub,0.45985739493757344
sd_ptoh,0.45704978773368915
cv_maxpeakh,0.45379294139454673
cv_VDRpeak,0.4536682999921043
mean_cvpeakh,0.44993508851316694
cv_maxH,0.44319946526932125
sd_sdH_vegtype_shrub,0.4416976586659217
mean_stdpeakh,0.43749600488607443
mean_ptoh,0.43018399757107567
cv_cvpeakh,0.42873337532175704
mean_meanpeakh,0.42573093823896024
mean_maxpeakh,0.4253967382271175
sd_FHD,0.408798822197557
cvpeakh_plot,0.3940422627284606
horzcover_woody,0.38816440542354014
cv_meanpeakh,0.37528938719423577
mean_sdHgrasslayer,0.37296881464886833
horzcover_ground,0.37202168217210607
mean_maxHgrasslayer,0.3508080009504474
sd_meanpeakh,0.348039961102422
X,0.34082003020317414
mean_cvHgrasslayer,0.3406492814031249
Cover0p0m_plot,0.3379495394690107
sd_VDRpeak,0.3370314116255436
propMultiLayer,0.32360504479311747
horzcover_tree,0.3162604724835132
sd_CD_Ggrasslayer,0.3087978281489203
sd_cvpeakh,0.3085252163733777
cv_cscore,0.30272850143550173
mean_VDRpeak,0.30248045777838256
sd_VDR,0.2911580167622688
mean_FHD,0.2893381517961435
mean_cvH_vegtype_shrub,0.2594054784446341
ptoh_plot,0.2541640053637218
sd_sdH,0.24804601179636446
X75thPerc_plot,0.24636641390173608
Y,0.24415608070549133
mean_herbh,0.24227771529025535
sd_sdH_vegtype_grass,0.21855477008760643
meanH_plot,0.2004855923184051
sd_cscore,0.19257884129101968
X50thPerc_plot,0.12315446032440903
X98thPerc_plot,0.08295881135138287
mean_VDR,0.058039645729827026
mean_PAI_G,-0.004102345400030849
cv_maxHgrasslayer,-0.004837917418191395
sd_cvH,-0.007484346511926532
Cover0p05m_plot,-0.011188223486788829
mean_sdH_vegtype_shrub,-0.01151198802489084
mean_CD_G,-0.013484158012579073
nlayers_plot,-0.013600908943510959
cv_herbh,-0.0137807080254575
mean_sdH_vegtype_tree,-0.014038139751446188
herbh_plot,-0.015953456267375543
X25thPerc_plot,-0.016174657989581398
sd_sdH_vegtype_tree,-0.016570145494924304
sd_cvHgrasslayer,-0.019286081654700027
mean_sdH_vegtype_grass,-0.0194677134493233
VDRpeak_plot,-0.023141068414930466
mean_CD_Ggrasslayer,-0.02567264780699574
mean_cvH_vegtype_woody,-0.02705477197965056
cv_CD_G,-0.029817745757138248
sd_cvH_vegtype_grass,-0.03177357983290641
mean_cvH_vegtype_grass,-0.032258006980048215
stdH_plot,-0.03425136903295112
VDR_plot,-0.03599973911441712
cv_FHD,-0.0445511184093732
sd_sdH_vegtype_woody,-0.046687844097540676
cv_CD_Ggrasslayer,-0.047582136315832635
X100thPerc_plot,-0.04771862461021392
cscore_plot,-0.055073846103089075
sd_cvH_vegtype_shrub,-0.06030045381848392
maxpeakh_plot,-0.0705031169930086
mean_sdH_vegtype_woody,-0.09210597162332235
sd_cvH_vegtype_tree,-0.0985078858339401
sd_cvH_vegtype_woody,-0.10089459017142666
mean_cvH_tree,-0.10463074622088886
stdpeakh_plot,-0.10560384411377832
