,logRichness
mean_CD_AboveGgrasslayer,0.6591790384995614
cv_maxH,0.6510870529769678
cv_stdpeakh,0.6423414762223876
cv_gapsize,0.641331990232252
cv_cvpeakh,0.6295221341882652
cv_CD_AboveG,0.6116060374249346
propMultiLayer,0.6067351762857515
sd_VDRpeak,0.5968180274021784
cv_maxpeakh,0.5959321947303546
cv_VDRpeak,0.5869879744801124
mean_VDRpeak,0.5784236647225487
mean_cvpeakh,0.5778697375805597
sd_PAI_AboveG,0.5766460574602092
meanpeakh_plot,0.5756209492950807
horzcover_shrub,0.5552584220136414
mean_cvH,0.5541463938783713
sd_cvH,0.5525499043048393
horzcover_woody,0.5473039364496982
mean_gapsize,0.5419343649913223
mean_CD_AboveG,0.537081044416265
mean_maxpeakh,0.5365379121116793
mean_maxH,0.5332193552547716
sd_herbh,0.5290731921849198
mean_cscore,0.5250524881681082
mean_stdpeakh,0.5242618079433332
mean_PAI_AboveG,0.5227388920900337
sd_sdH_vegtype_grass,0.5211841047539391
Cover0p25m_plot,0.5185137090059678
stdpeakh_plot,0.5175897495278422
mean_sdH,0.5162161058876288
sd_sdH_vegtype_shrub,0.5092730873414106
horzcover_grass,0.5082623785697132
maxpeakh_plot,0.5065123377267179
gapsize_plot,0.499102801316825
horzcover_tree,0.4979397132770969
mean_ptoh,0.48465437188133986
sd_cvH_vegtype_shrub,0.4845465879597352
mean_nlayers,0.4804744356208968
sd_FHD,0.47731848287268636
mean_maxHgrasslayer,0.47635622946944084
cv_CD_AboveGgrasslayer,0.47195578508805414
Cover0p5m_plot,0.470637843272801
mean_cvHgrasslayer,0.469207921343189
mean_sdHgrasslayer,0.4663985882995017
X75thPerc_plot,0.4623330487107557
cscore_plot,0.45937706334467154
mean_meanpeakh,0.4523073517179005
herbh_plot,0.4511323337041254
mean_herbh,0.4459181182753179
meanH_plot,0.4375596715095445
cv_nlayers,0.43535706883458264
sd_maxHgrasslayer,0.41789382233755207
sd_CD_AboveGgrasslayer,0.4162177489067075
X100thPerc_plot,0.4089765413996787
sd_maxH,0.40884675671761456
mean_FHD,0.408304487946826
mean_sdH_vegtype_grass,0.4039231862631925
sd_nlayers,0.4002519027609217
Cover0p0m_plot,0.39424824132832775
cv_meanpeakh,0.39369525025521335
sd_VDR,0.3911413494504629
X50thPerc_plot,0.38900332445005215
sd_maxpeakh,0.3842537904992227
ptoh_plot,0.3757267484667502
mean_cvH_tree,0.36956862916828076
X,0.36601947986490385
sd_meanpeakh,0.36374103464736457
cv_ptoh,0.3463565465884449
sd_cvHgrasslayer,0.34159577873248703
sd_cscore,0.3303975618074008
sd_PAI_G,0.3154866054839389
sd_cvH_vegtype_tree,0.31456761047559967
sd_sdH_vegtype_woody,0.30969843612332154
sd_gapsize,0.29419761424485613
Y,0.292512856986002
sd_CD_G,0.2782422735492144
mean_sdH_vegtype_tree,0.2774919330901359
X25thPerc_plot,0.2750132502510695
sd_stdpeakh,0.27246425380893485
FHD_plot,0.2622244883465239
sd_cvH_vegtype_woody,0.25605098307761764
sd_sdHgrasslayer,0.24574603303982281
Cover1p5m_plot,0.23794869657010403
sd_ptoh,0.23684916106096204
sd_CD_AboveG,0.22108820775027635
mean_PAI_G,0.21632252610577749
cv_VDR,0.18504140648917863
mean_sdH_vegtype_shrub,0.17834702478879008
X98thPerc_plot,0.1451310485057184
cv_herbh,0.12952501558289525
mean_VDR,0.1251166775524937
sd_cvH_vegtype_grass,0.11484462432981103
sd_cvpeakh,0.09892872470397882
nlayers_plot,-0.0009797308907817381
cv_cscore,-0.0012728570445954546
stdH_plot,-0.004167337728460119
mean_cvH_vegtype_grass,-0.009523279266663742
sd_CD_Ggrasslayer,-0.010340826088748756
mean_CD_G,-0.010579204758117022
mean_sdH_vegtype_woody,-0.011141186393835767
VDRpeak_plot,-0.011344226603875462
Cover0p05m_plot,-0.018138515535359723
cv_maxHgrasslayer,-0.02581648812775228
mean_CD_Ggrasslayer,-0.02994340380117766
VDR_plot,-0.03530781315725395
sd_sdH_vegtype_tree,-0.03548470583169383
sd_sdH,-0.04671321367432757
cvpeakh_plot,-0.05058932484629963
cv_CD_Ggrasslayer,-0.05060526403736265
cv_CD_G,-0.0577205967111043
mean_cvH_vegtype_shrub,-0.06514798224242302
cv_FHD,-0.08001426086807317
horzcover_ground,-0.08002876748295229
mean_cvH_vegtype_woody,-0.1500866641452676
