,Simpson
sd_VDRpeak,0.7629618326301523
Cover1p5m_plot,0.757702768043581
mean_nlayers,0.747547935373282
sd_CD_AboveG,0.7358285582992155
sd_cvpeakh,0.7348877198958848
meanH_plot,0.7130554565299051
mean_CD_AboveG,0.7085684267218031
Cover0p5m_plot,0.7074961733034316
mean_VDRpeak,0.7072722956018271
cv_gapsize,0.7033522912821297
sd_cvHgrasslayer,0.6980024617916752
cv_stdpeakh,0.6907233652391761
sd_cscore,0.6856667357921842
cv_maxH,0.6812214074099795
mean_cvpeakh,0.6764149313462631
cv_VDRpeak,0.6732300206736693
Cover0p25m_plot,0.6677880973190349
horzcover_woody,0.6615721383063914
cv_cvpeakh,0.6593402849216888
propMultiLayer,0.6508001159938811
mean_maxpeakh,0.6332051225076398
cv_maxpeakh,0.6330483483049372
mean_cscore,0.6310579224186896
mean_maxH,0.6163673892575642
sd_FHD,0.616190273996312
cv_CD_AboveG,0.6019863803770475
mean_stdpeakh,0.5988101816807592
FHD_plot,0.5873739158307043
stdpeakh_plot,0.5860508190220491
mean_meanpeakh,0.5854575115064092
mean_gapsize,0.5822876666730377
X75thPerc_plot,0.5795378838471973
sd_CD_Ggrasslayer,0.5760542108661617
sd_gapsize,0.5736556306698172
gapsize_plot,0.5730154664817243
mean_sdH,0.5667128663289731
horzcover_tree,0.547188186214
sd_nlayers,0.5427937808931722
cv_VDR,0.5237576069114649
sd_ptoh,0.5205389640115087
cv_cscore,0.5168833327447354
maxpeakh_plot,0.516093187906858
sd_VDR,0.5123608178449169
sd_CD_G,0.5109217775549182
sd_maxH,0.5032397090510998
sd_meanpeakh,0.503059955545719
sd_stdpeakh,0.4985946411660591
X100thPerc_plot,0.4944809622589764
stdH_plot,0.4933814816390961
cscore_plot,0.4877528390027791
X98thPerc_plot,0.4837335253676854
cv_nlayers,0.47588869144615353
sd_maxpeakh,0.4667512958263225
cv_herbh,0.45588029786052303
meanpeakh_plot,0.45441982672012016
mean_cvH_vegtype_woody,0.4293524294808936
sd_sdH,0.40914418780602213
sd_sdH_vegtype_shrub,0.40518158376256863
X50thPerc_plot,0.4048150994825532
mean_ptoh,0.4033731922392292
cv_CD_AboveGgrasslayer,0.39071337518151045
sd_PAI_G,0.37432009134798416
cv_meanpeakh,0.37295634791670046
sd_maxHgrasslayer,0.3574793098644913
cv_CD_Ggrasslayer,0.35581393299175096
sd_herbh,0.3510149128136528
X25thPerc_plot,0.34742228611742154
Y,0.3367256971616231
sd_sdH_vegtype_tree,0.3316859504475112
sd_sdHgrasslayer,0.3306969313068573
sd_CD_AboveGgrasslayer,0.3151577683407073
sd_PAI_AboveG,0.28225383422983996
mean_PAI_AboveG,0.268283294122811
VDR_plot,0.2623282514413641
mean_CD_AboveGgrasslayer,0.24315003024880666
sd_cvH_vegtype_grass,0.23589208634154865
mean_VDR,0.2336488842085883
cv_CD_G,0.19526835475911963
mean_maxHgrasslayer,0.12559594509714572
sd_sdH_vegtype_woody,0.10837750745755544
horzcover_grass,0.08262468136269938
mean_sdHgrasslayer,0.021532192704821523
horzcover_shrub,-0.006102997975367508
cv_FHD,-0.006177647777676931
mean_sdH_vegtype_tree,-0.00827370470628086
mean_cvH_vegtype_shrub,-0.008549896173197347
mean_sdH_vegtype_shrub,-0.010995622586827736
mean_FHD,-0.012409441831452206
mean_PAI_G,-0.016938450020615115
mean_CD_G,-0.01780309736595065
sd_cvH,-0.021209435213958905
mean_herbh,-0.021801321078461555
Cover0p05m_plot,-0.025809274020469175
cvpeakh_plot,-0.029488884605833654
horzcover_ground,-0.034835464492865675
mean_cvH,-0.03574971207265332
mean_CD_Ggrasslayer,-0.03764737849780975
Cover0p0m_plot,-0.04171043755369297
mean_sdH_vegtype_grass,-0.04233126544389254
herbh_plot,-0.04617728046256353
sd_cvH_vegtype_tree,-0.04868797801540925
nlayers_plot,-0.052082694040358035
sd_sdH_vegtype_grass,-0.06476097323530983
mean_cvHgrasslayer,-0.06868666238155274
sd_cvH_vegtype_shrub,-0.0694717278748751
mean_sdH_vegtype_woody,-0.07110160015599476
cv_maxHgrasslayer,-0.07494622188919742
mean_cvH_tree,-0.07803016699402221
cv_ptoh,-0.08495003254640121
ptoh_plot,-0.09998248298911072
X,-0.09999998012246891
VDRpeak_plot,-0.11057053586475885
mean_cvH_vegtype_grass,-0.1285217420370115
sd_cvH_vegtype_woody,-0.222759578396448
