,shannonH
sd_CD_AboveG,0.8111733005584187
sd_nlayers,0.7901633818908134
mean_maxpeakh,0.7536948676011124
sd_cscore,0.7536511030124228
sd_stdpeakh,0.7512822625645902
sd_gapsize,0.7285062028703699
Cover1p5m_plot,0.7258514321208474
sd_maxpeakh,0.7244854498253374
mean_stdpeakh,0.7238966525334932
mean_CD_AboveG,0.708083092107164
sd_maxH,0.7052547206645412
sd_VDRpeak,0.6832627569551403
cv_nlayers,0.6812317669556809
mean_meanpeakh,0.6719882343414685
sd_meanpeakh,0.6689957270125502
sd_sdH,0.6687709338535186
mean_maxH,0.6609312574654447
cv_maxH,0.6576063663357891
sd_FHD,0.6557585872395124
mean_sdH_vegtype_shrub,0.6556372394827927
sd_cvpeakh,0.6497111720593723
FHD_plot,0.6491723014606335
mean_nlayers,0.6381086695848345
cv_CD_AboveG,0.63571906089498
mean_gapsize,0.6351952833034308
sd_herbh,0.6335261573285003
mean_cvpeakh,0.6122414982530219
Cover0p25m_plot,0.6116479571743851
sd_cvHgrasslayer,0.6085715636304619
mean_VDRpeak,0.6072302504853049
horzcover_tree,0.6042552025423769
cv_cscore,0.6010793519461277
sd_CD_G,0.5971922238680882
cv_maxpeakh,0.5954389754698627
mean_cvH_vegtype_woody,0.5889426387684596
propMultiLayer,0.5869554205076544
X100thPerc_plot,0.5858231096369013
cscore_plot,0.5819727611252207
Cover0p5m_plot,0.5817239790364395
horzcover_woody,0.5717306266045593
sd_CD_Ggrasslayer,0.5615233374941992
cv_VDRpeak,0.5568711197795468
cv_CD_AboveGgrasslayer,0.5542051592143863
cv_gapsize,0.554031175002897
mean_sdH,0.5536755062357732
sd_maxHgrasslayer,0.5533794077347624
sd_CD_AboveGgrasslayer,0.5529402054678605
sd_sdH_vegtype_shrub,0.5517357919667423
cv_stdpeakh,0.5490854126411086
sd_VDR,0.5486370700962119
sd_PAI_AboveG,0.5440369515517084
Y,0.5286247123123023
sd_sdHgrasslayer,0.528097583034211
cv_VDR,0.5183794538885973
X25thPerc_plot,0.5175991835034469
mean_VDR,0.5080449274607179
cv_cvpeakh,0.5032811382207257
X50thPerc_plot,0.4991705701935803
sd_sdH_vegtype_woody,0.49093781140930487
mean_cscore,0.47417483673404065
sd_sdH_vegtype_grass,0.45604750369963154
mean_CD_AboveGgrasslayer,0.4537484539188192
sd_PAI_G,0.4410851793133961
mean_PAI_AboveG,0.43376230318647546
meanH_plot,0.4314615533503698
VDRpeak_plot,0.4276454815845519
stdH_plot,0.4161863095779843
stdpeakh_plot,0.4065500505476035
mean_sdH_vegtype_grass,0.40252144234207593
mean_CD_Ggrasslayer,0.4016313693932334
maxpeakh_plot,0.39367222857592316
mean_cvH_vegtype_grass,0.3830971496636784
mean_herbh,0.38299633245587056
sd_ptoh,0.3810920431800831
ptoh_plot,0.3754324544344134
cv_maxHgrasslayer,0.3731639292234414
mean_PAI_G,0.3663669522112621
cv_herbh,0.3622426364465864
gapsize_plot,0.3580705150148637
Cover0p05m_plot,0.3312885496938787
mean_sdH_vegtype_woody,0.28694968926823317
sd_cvH,0.28459322994001396
sd_cvH_vegtype_shrub,0.2608902161056421
mean_CD_G,0.24085527976512186
mean_cvH,0.23346867719848582
meanpeakh_plot,0.22239628690228452
mean_FHD,0.22235037398588753
sd_sdH_vegtype_tree,0.20068720898839804
mean_cvHgrasslayer,0.19289008664270402
X98thPerc_plot,0.1919321072324904
X,0.13386499052256684
cv_CD_Ggrasslayer,0.11562945247925621
mean_maxHgrasslayer,0.08883256937887149
mean_sdHgrasslayer,-0.0013509981060231269
horzcover_ground,-0.002663042042208019
horzcover_shrub,-0.0032758222697415462
cv_meanpeakh,-0.00520154063721634
mean_sdH_vegtype_tree,-0.01866840305402162
mean_ptoh,-0.022167940423766908
cvpeakh_plot,-0.028297515678284313
VDR_plot,-0.02881436927788883
mean_cvH_vegtype_shrub,-0.03340934429242193
X75thPerc_plot,-0.03939032783403462
herbh_plot,-0.0403176980369766
Cover0p0m_plot,-0.04385705671995499
sd_cvH_vegtype_woody,-0.051234305269418634
cv_CD_G,-0.053089261779661
cv_FHD,-0.06438365396275891
mean_cvH_tree,-0.07150926489625986
horzcover_grass,-0.07256762208604428
sd_cvH_vegtype_tree,-0.1139683314672304
nlayers_plot,-0.13139693825532373
sd_cvH_vegtype_grass,-0.14222206246877445
cv_ptoh,-0.15835372428170214
