,shannonH
horzcover_grass,0.8008836545578055
sd_cvH_vegtype_woody,0.778623397498054
sd_cvH_vegtype_tree,0.7761694968913201
mean_ptoh,0.7652074929325138
cv_ptoh,0.7623744089401018
mean_cvH_vegtype_woody,0.7584462510122063
mean_sdH_vegtype_tree,0.7057530232670652
mean_cvH_vegtype_grass,0.6982130385611135
cv_CD_Ggrasslayer,0.6976850960592769
X,0.6964663411543978
sd_sdH_vegtype_grass,0.6837039431633185
mean_cvH_tree,0.6772297617355474
mean_PAI_G,0.6681793398976449
sd_CD_AboveGgrasslayer,0.6615142510985905
sd_nlayers,0.6600864646199659
sd_PAI_G,0.6573172910921556
sd_cvH_vegtype_grass,0.6556453655547491
Cover0p0m_plot,0.6510076821450228
sd_cvHgrasslayer,0.6470895504507609
mean_herbh,0.6469384309395314
sd_PAI_AboveG,0.6314977389156362
sd_FHD,0.6060916202028961
gapsize_plot,0.6041173329004609
cv_VDR,0.6008109033094688
mean_CD_Ggrasslayer,0.5980665400736284
cv_FHD,0.5966639506457136
cv_CD_AboveG,0.587498192082134
X25thPerc_plot,0.584972067856795
mean_CD_AboveGgrasslayer,0.5816512736969829
sd_ptoh,0.579115339872086
sd_CD_AboveG,0.5775384799654053
sd_sdH,0.5732614739036158
X50thPerc_plot,0.5628284946071646
mean_sdHgrasslayer,0.5623491958443857
mean_cvH_vegtype_shrub,0.5597143867171145
mean_PAI_AboveG,0.5551188619394284
sd_cscore,0.5530957371800651
horzcover_ground,0.5417431802594718
sd_VDR,0.5371744979389187
mean_gapsize,0.5352424210950396
cv_herbh,0.5282721541096742
mean_cscore,0.5249196905938094
sd_sdHgrasslayer,0.5231449203573846
cv_maxHgrasslayer,0.521352201436069
cv_CD_AboveGgrasslayer,0.518675176291244
meanH_plot,0.5166692144812264
cvpeakh_plot,0.5142001431969081
Y,0.5133884147332036
sd_stdpeakh,0.5110530719923305
mean_maxHgrasslayer,0.5101673135387994
herbh_plot,0.5069687141749429
sd_gapsize,0.482953117483918
sd_cvH_vegtype_shrub,0.4808993970158932
mean_stdpeakh,0.47816543222998426
mean_maxH,0.4772583994253437
sd_herbh,0.4682455939864769
mean_meanpeakh,0.4556153816905163
mean_nlayers,0.4543130104934781
sd_CD_Ggrasslayer,0.4542432927926019
mean_maxpeakh,0.4513029099897121
horzcover_tree,0.4422370135032084
cv_stdpeakh,0.436114651621973
mean_sdH,0.4333796227083834
sd_sdH_vegtype_shrub,0.43184950264174754
sd_maxHgrasslayer,0.41282495934771385
FHD_plot,0.4120377618795478
Cover0p25m_plot,0.40888152934132665
cv_cvpeakh,0.40225012986097186
cv_gapsize,0.38815393211336896
mean_CD_AboveG,0.3681796704775951
sd_meanpeakh,0.3664711228678615
X100thPerc_plot,0.36521221388243685
mean_FHD,0.3538946042993736
mean_cvH,0.3537250374586155
cv_VDRpeak,0.34552132985842526
mean_cvHgrasslayer,0.34253323681525194
sd_maxH,0.33150795799518673
cscore_plot,0.32877409481822306
X75thPerc_plot,0.3263127132831771
cv_CD_G,0.30702430450545537
sd_maxpeakh,0.29913588549382714
ptoh_plot,0.2918529262828565
VDRpeak_plot,0.28730109315332636
stdH_plot,0.2582929673616744
mean_VDR,0.2545391320122469
cv_nlayers,0.24514625765649514
horzcover_shrub,0.24479853068482957
sd_CD_G,0.2244777850645558
X98thPerc_plot,0.21031827628365637
mean_sdH_vegtype_woody,0.19708752160038542
Cover0p5m_plot,0.1806623116926188
mean_sdH_vegtype_grass,0.18050537771133737
propMultiLayer,0.13660841984953168
sd_sdH_vegtype_tree,0.10763803819600797
VDR_plot,0.1067176547910957
stdpeakh_plot,0.09404299156130816
mean_VDRpeak,-0.0016949026442416582
Cover1p5m_plot,-0.0018022383749043414
sd_VDRpeak,-0.0039274917885112615
cv_maxpeakh,-0.004818142614797516
sd_sdH_vegtype_woody,-0.008289643621151477
horzcover_woody,-0.0115809052815532
mean_cvpeakh,-0.01273967355210548
cv_cscore,-0.01842151649213708
mean_CD_G,-0.025264558729329423
maxpeakh_plot,-0.025731135802680605
Cover0p05m_plot,-0.03045324799084792
cv_maxH,-0.03154178276611752
sd_cvH,-0.03274753058273383
meanpeakh_plot,-0.04741577931865759
sd_cvpeakh,-0.08618462613788225
cv_meanpeakh,-0.09665221135848423
nlayers_plot,-0.10141652823426472
mean_sdH_vegtype_shrub,-0.1579827146836701
