,Simpson
ptoh_plot,0.8047643359112514
mean_PAI_AboveG,0.7526885095786258
mean_CD_AboveGgrasslayer,0.7526795494063122
horzcover_ground,0.7441146157060644
cv_maxHgrasslayer,0.7284440431158354
maxpeakh_plot,0.7119829438055759
stdpeakh_plot,0.7063906656977272
cv_CD_Ggrasslayer,0.686284649275714
cv_CD_AboveGgrasslayer,0.6828288200624445
mean_maxHgrasslayer,0.6790295922605563
gapsize_plot,0.6615980108835297
meanpeakh_plot,0.6599651939019185
herbh_plot,0.6333660943156478
sd_CD_AboveGgrasslayer,0.6271626131325085
mean_sdHgrasslayer,0.6268528053325352
sd_VDR,0.6231235401306852
mean_cvH_vegtype_woody,0.6177987076092074
sd_FHD,0.6051184588188601
X,0.6046619594239296
mean_herbh,0.6033888039843817
horzcover_grass,0.5879637134721141
Cover0p0m_plot,0.5869477036209539
sd_PAI_AboveG,0.578883165018158
mean_PAI_G,0.5782083236771812
mean_CD_Ggrasslayer,0.5437020419346718
mean_cvH_tree,0.5317951231531792
cscore_plot,0.5297126391800145
horzcover_shrub,0.5260662532944038
X25thPerc_plot,0.5241795396662705
mean_sdH_vegtype_tree,0.5231455151794264
cv_CD_AboveG,0.514526624195809
X50thPerc_plot,0.5005019474341765
mean_ptoh,0.49613206496553863
sd_cvH_vegtype_woody,0.4957881420426578
cv_herbh,0.4932951587578614
sd_cvH,0.48675953517360376
sd_cvH_vegtype_tree,0.48478204183955176
X100thPerc_plot,0.4538001785518197
sd_sdHgrasslayer,0.4361866821818557
mean_cvH_vegtype_shrub,0.3884571033716626
cv_maxH,0.36875771564303733
sd_cvHgrasslayer,0.3619431596752095
cv_cvpeakh,0.35365689873492523
mean_VDRpeak,0.3477487548199259
sd_herbh,0.34390868435434957
nlayers_plot,0.3298657483540415
sd_sdH_vegtype_shrub,0.32588845055681626
sd_sdH,0.31220828492555236
sd_PAI_G,0.30466752451137125
sd_ptoh,0.3020191956133806
sd_VDRpeak,0.2949150650009035
mean_sdH_vegtype_shrub,0.2937463485813219
Y,0.2691948101672979
cv_FHD,0.25820583585609713
cv_VDR,0.25198108047976553
cv_maxpeakh,0.21680803688896375
sd_cvH_vegtype_grass,0.21050122946662717
cv_VDRpeak,0.2093669608743018
cv_ptoh,0.1934388728686523
cv_meanpeakh,0.1877855676653136
sd_CD_AboveG,0.1492808088537187
mean_cvH_vegtype_grass,0.11458329828662843
cv_stdpeakh,0.06915971566019868
sd_gapsize,-0.0036133952242280998
horzcover_woody,-0.0039908130877774894
X75thPerc_plot,-0.005236649147756012
propMultiLayer,-0.007596873457504927
mean_cvH,-0.011598992034289601
Cover0p25m_plot,-0.012354447599089546
mean_gapsize,-0.01529871471748212
cv_gapsize,-0.01572453583754463
cvpeakh_plot,-0.019028307057690874
mean_CD_G,-0.02029198880739891
mean_cvpeakh,-0.021832062389743
sd_sdH_vegtype_tree,-0.0265957952223701
sd_maxHgrasslayer,-0.0287921103381219
Cover1p5m_plot,-0.030068666060775406
sd_cvH_vegtype_shrub,-0.03297123450004413
sd_meanpeakh,-0.03368158882411265
mean_nlayers,-0.03398357912117955
mean_CD_AboveG,-0.03414854258859279
Cover0p5m_plot,-0.03545984672495628
sd_nlayers,-0.0367194838786391
meanH_plot,-0.03710974214659313
sd_stdpeakh,-0.03827906916778723
mean_cvHgrasslayer,-0.03920492206624093
sd_cscore,-0.0401004168418968
sd_maxH,-0.04152256933184706
Cover0p05m_plot,-0.04526168584805035
cv_cscore,-0.04957034455059528
cv_CD_G,-0.04989891655042733
sd_maxpeakh,-0.06048741754552278
mean_stdpeakh,-0.06404574600245905
mean_maxH,-0.06569255952508524
VDRpeak_plot,-0.06762957517417334
mean_sdH_vegtype_grass,-0.07462980466800673
mean_sdH_vegtype_woody,-0.07846364811485618
sd_cvpeakh,-0.08023609416749888
sd_sdH_vegtype_grass,-0.08111817379583197
mean_sdH,-0.08132054544042155
mean_cscore,-0.0834915160081886
X98thPerc_plot,-0.09465366167091105
mean_maxpeakh,-0.09491478182658941
mean_FHD,-0.09640639668311568
sd_sdH_vegtype_woody,-0.1002935165575165
cv_nlayers,-0.10202315042444887
horzcover_tree,-0.11485678681096623
sd_CD_Ggrasslayer,-0.11695168546096646
FHD_plot,-0.11960754052949785
sd_CD_G,-0.13387692675126228
mean_meanpeakh,-0.1378407457827313
VDR_plot,-0.14033664972641802
stdH_plot,-0.14850229644013702
mean_VDR,-0.20726985123369968
