,shannonH
sd_maxH,0.8088235907789416
sd_maxpeakh,0.8087075589812872
mean_sdH_vegtype_shrub,0.804728802779585
sd_meanpeakh,0.8021686249999885
sd_stdpeakh,0.7979681527038817
Cover1p5m_plot,0.7855471729491234
cscore_plot,0.7814412859797013
X100thPerc_plot,0.7747555676107051
sd_nlayers,0.7704455986644347
sd_cscore,0.7681474192755903
sd_sdH,0.7675944847969822
meanH_plot,0.7661471707295823
mean_stdpeakh,0.7481203892951048
sd_gapsize,0.7410904986673313
sd_CD_AboveG,0.7391705322232122
mean_gapsize,0.7354079281578358
mean_maxpeakh,0.730849192919956
horzcover_tree,0.7248604399849691
propMultiLayer,0.7228283323861976
sd_FHD,0.7119507064649861
cv_nlayers,0.7057360689196891
mean_VDRpeak,0.7050798214241566
mean_cvpeakh,0.6963505005229753
mean_CD_AboveG,0.6958340267534395
X25thPerc_plot,0.6928379273451755
Cover0p5m_plot,0.6906029414271446
Cover0p25m_plot,0.6904425615005918
mean_meanpeakh,0.6892735343217133
horzcover_woody,0.6878217856524969
mean_nlayers,0.6860321340745588
stdH_plot,0.685391524012085
X75thPerc_plot,0.673208806350032
X98thPerc_plot,0.6693756780355675
sd_VDRpeak,0.6589174549010351
mean_maxH,0.6587396761570504
sd_cvpeakh,0.6496647699856136
cv_CD_AboveG,0.635969808131673
sd_sdH_vegtype_woody,0.6235104562249086
sd_cvH_vegtype_woody,0.6120199750580798
FHD_plot,0.6118876670593028
cv_gapsize,0.6072472199102926
cv_VDRpeak,0.6002665158532368
cv_cscore,0.5971045553229614
sd_CD_G,0.596253929545852
sd_VDR,0.5928379680201851
cv_cvpeakh,0.5914897328174435
sd_sdH_vegtype_tree,0.5893525745010808
cv_stdpeakh,0.5802961615762209
mean_sdH,0.5710630472660168
sd_sdH_vegtype_grass,0.5654106534332844
cv_CD_AboveGgrasslayer,0.560519859060626
sd_sdH_vegtype_shrub,0.5427686051868096
Y,0.5286247123123023
cv_VDR,0.5106643253520281
mean_sdH_vegtype_tree,0.507311878116477
cv_CD_Ggrasslayer,0.4853317709079308
sd_cvH,0.4840766464342145
mean_cvH,0.4715210308415492
mean_cvHgrasslayer,0.4670983137454614
mean_herbh,0.4651834017443671
mean_cvH_vegtype_woody,0.4598957641468636
Cover0p05m_plot,0.45565658789357644
mean_CD_G,0.4535210828012707
cv_CD_G,0.4520451864814042
horzcover_shrub,0.4520345220304607
mean_PAI_AboveG,0.4490990888322941
cv_FHD,0.44438819497919524
sd_CD_AboveGgrasslayer,0.43683834386901876
mean_PAI_G,0.4361778131820294
mean_FHD,0.43247051798464353
horzcover_ground,0.4324049789478798
mean_CD_AboveGgrasslayer,0.4303237264686771
sd_CD_Ggrasslayer,0.4299380317472788
mean_CD_Ggrasslayer,0.4258287510608883
sd_cvHgrasslayer,0.424483844873979
cv_maxHgrasslayer,0.4156085690976699
mean_VDR,0.4142512017889453
sd_PAI_AboveG,0.40211847950499835
meanpeakh_plot,0.3999071541081078
sd_PAI_G,0.3987014073888956
sd_cvH_vegtype_shrub,0.3940434986772265
mean_cscore,0.37868959518831796
mean_cvH_vegtype_shrub,0.3649394244927652
maxpeakh_plot,0.3605680403477112
sd_herbh,0.3561825260694412
stdpeakh_plot,0.35269206261598607
mean_sdH_vegtype_grass,0.33931373550888694
mean_sdHgrasslayer,0.3336604174207109
X50thPerc_plot,0.3296842609300685
cv_meanpeakh,0.32951414734006607
sd_sdHgrasslayer,0.32259811555847
sd_maxHgrasslayer,0.312083789737124
mean_cvH_tree,0.28558694092922926
gapsize_plot,0.271699966403301
cv_herbh,0.2619771612235411
ptoh_plot,0.25967510276569167
VDR_plot,0.25062359342370777
sd_ptoh,0.24366020054630178
mean_sdH_vegtype_woody,0.2411795462817096
mean_maxHgrasslayer,0.21843805027880658
sd_cvH_vegtype_tree,0.18308356862745642
X,0.13386499052256684
cvpeakh_plot,0.09387681357968047
cv_maxH,-0.0009746662030156727
cv_maxpeakh,-0.013666815645194674
Cover0p0m_plot,-0.014980809521940586
mean_cvH_vegtype_grass,-0.01649343340344256
mean_ptoh,-0.01870447868317182
nlayers_plot,-0.032701584163000064
horzcover_grass,-0.040872433502460837
herbh_plot,-0.05171909335531577
sd_cvH_vegtype_grass,-0.054174358338507034
VDRpeak_plot,-0.06538561662769116
cv_ptoh,-0.10681820166686418
