,Richness
cv_maxH,0.787780701820217
cv_stdpeakh,0.7655277236458632
mean_VDRpeak,0.7623618573422449
cv_CD_AboveG,0.7599211834152511
mean_cvpeakh,0.7425013020884915
X50thPerc_plot,0.7382609475726193
cv_cvpeakh,0.7268787395912449
propMultiLayer,0.7238621265958854
cv_gapsize,0.722206145010726
mean_maxH,0.7221152788121182
mean_meanpeakh,0.7192727938190178
cv_maxpeakh,0.7192369144952189
horzcover_woody,0.7121910876989779
Cover0p5m_plot,0.7085115195842392
mean_nlayers,0.7070925818114555
cv_VDRpeak,0.6983692371293749
mean_cscore,0.6955851815376987
sd_FHD,0.6929023517879485
mean_maxpeakh,0.690108991334366
mean_gapsize,0.689096058656275
horzcover_grass,0.6886217502316274
mean_stdpeakh,0.6873734434078576
horzcover_tree,0.6854389704078501
mean_CD_AboveG,0.6687646947246019
mean_maxHgrasslayer,0.6677936777215514
cv_CD_AboveGgrasslayer,0.6641711775936309
sd_cvHgrasslayer,0.6641269201895543
sd_sdH_vegtype_grass,0.6594272919599808
meanH_plot,0.6517443114765568
Cover0p25m_plot,0.6486910443128097
sd_VDRpeak,0.6475179352522388
Cover1p5m_plot,0.6345462830920481
mean_herbh,0.6316839641879071
X75thPerc_plot,0.6208994683161978
mean_sdHgrasslayer,0.6202126015055511
mean_sdH,0.61671933359524
cv_herbh,0.6162148110639357
mean_PAI_G,0.6120366930717956
sd_cvH_vegtype_grass,0.5920217185606942
mean_CD_Ggrasslayer,0.5890606876798403
cv_meanpeakh,0.580347189506325
sd_VDR,0.5750388367273142
herbh_plot,0.560862182059824
mean_CD_AboveGgrasslayer,0.5516758423757306
cv_CD_Ggrasslayer,0.5477770895596906
sd_maxpeakh,0.5447082475076084
Cover0p0m_plot,0.5334891097422844
meanpeakh_plot,0.533142344820986
X25thPerc_plot,0.5331314050261878
sd_maxH,0.5300893368177202
mean_ptoh,0.5199640249117476
mean_cvH_tree,0.5131211606532232
sd_nlayers,0.5123776467059755
mean_cvH_vegtype_woody,0.5117902050481349
cv_maxHgrasslayer,0.4997059480194731
FHD_plot,0.4695255205192602
cscore_plot,0.46372881794318777
sd_stdpeakh,0.4621499099283267
mean_sdH_vegtype_tree,0.45824230153625667
X,0.45315200935484545
mean_CD_G,0.4531151461835468
sd_cscore,0.45042996098494714
cv_VDR,0.44940228108471747
sd_meanpeakh,0.44295366945751125
cvpeakh_plot,0.42557269927817254
sd_sdH_vegtype_shrub,0.42373941780811825
horzcover_ground,0.41804835909486443
sd_cvH,0.4151433306484201
maxpeakh_plot,0.41425456626999213
X100thPerc_plot,0.40797508025398727
sd_PAI_AboveG,0.40174798804804385
sd_sdH,0.39988136188067624
cv_ptoh,0.3987726273943319
sd_cvpeakh,0.3971005324328198
sd_cvH_vegtype_woody,0.3958420587736311
sd_gapsize,0.38518193852369076
sd_ptoh,0.36447673387353596
sd_CD_AboveGgrasslayer,0.3482881178845259
sd_cvH_vegtype_shrub,0.34813730193995296
mean_cvH_vegtype_shrub,0.3478061152225587
mean_PAI_AboveG,0.34359134030942673
mean_cvH,0.3355216422962951
mean_FHD,0.3332384135085008
cv_CD_G,0.32832810433706755
Cover0p05m_plot,0.3252437587540007
cv_nlayers,0.3223091878019992
sd_CD_AboveG,0.3130130252067276
stdpeakh_plot,0.29775018713821116
sd_cvH_vegtype_tree,0.28731003238753416
sd_CD_G,0.28715812739415564
mean_cvHgrasslayer,0.2793848724975023
sd_sdHgrasslayer,0.2602492645806626
sd_PAI_G,0.2074197723462182
horzcover_shrub,0.2011860203319787
sd_sdH_vegtype_woody,0.18031414667881465
mean_sdH_vegtype_shrub,0.16286239369702893
sd_sdH_vegtype_tree,0.16256920971883415
Y,0.11946692435680191
sd_herbh,0.10824155259715779
sd_maxHgrasslayer,0.08824706494440059
cv_cscore,0.051418454630344626
VDR_plot,-0.0035541613492817703
stdH_plot,-0.010774170343384348
mean_cvH_vegtype_grass,-0.012997338427886973
gapsize_plot,-0.0174061354140278
cv_FHD,-0.02178670129450566
X98thPerc_plot,-0.028442029331052332
sd_CD_Ggrasslayer,-0.03996778390428091
mean_sdH_vegtype_grass,-0.04264972088429442
nlayers_plot,-0.061086117432013864
mean_VDR,-0.0620874487889953
ptoh_plot,-0.06233896898401259
mean_sdH_vegtype_woody,-0.06311034212602262
VDRpeak_plot,-0.1830481749463999
