,Richness
sd_FHD,0.6321686270515843
maxpeakh_plot,0.6189846223876395
sd_CD_AboveGgrasslayer,0.6070607736296358
mean_PAI_AboveG,0.60425917948628
sd_sdH_vegtype_woody,0.6041113145187572
cv_maxH,0.5980321661054001
mean_CD_AboveGgrasslayer,0.5952153576714473
sd_maxpeakh,0.5946958098586571
cv_stdpeakh,0.5924901985478923
cv_VDR,0.5804859708188131
cv_cvpeakh,0.5725520139360292
cv_CD_AboveG,0.5705060204865071
sd_maxH,0.5633993014490357
horzcover_woody,0.5576503175111688
cv_gapsize,0.5506677533204827
stdpeakh_plot,0.5465685517504245
cv_maxpeakh,0.5418668667340155
sd_PAI_AboveG,0.5417888114404518
sd_sdHgrasslayer,0.5416396733143545
sd_herbh,0.5353476100208145
cv_VDRpeak,0.534771923506683
sd_meanpeakh,0.5334021773411457
cv_CD_AboveGgrasslayer,0.5318809990474844
mean_cscore,0.5262519322263356
mean_maxHgrasslayer,0.5205822718189062
sd_stdpeakh,0.5157659123612883
X100thPerc_plot,0.5121595818194472
horzcover_grass,0.5085705318841914
Cover0p5m_plot,0.505626006653985
mean_VDRpeak,0.5052643179503984
sd_VDRpeak,0.4996013255610934
sd_PAI_G,0.4977073871035724
mean_ptoh,0.49646133266990455
propMultiLayer,0.48975236240774545
cscore_plot,0.4875614344962413
sd_cvHgrasslayer,0.476833341309789
sd_cvH_vegtype_shrub,0.4648260914610259
sd_gapsize,0.46472776715323394
FHD_plot,0.4601628899152355
mean_sdHgrasslayer,0.4582119244923054
mean_cvpeakh,0.45664482956175406
Cover0p25m_plot,0.45252708076983755
horzcover_tree,0.4500598860633907
mean_maxH,0.44579776787133896
sd_maxHgrasslayer,0.442654238158194
sd_cvH,0.4371987197735247
horzcover_shrub,0.43230179087670273
mean_CD_AboveG,0.41692610760826454
stdH_plot,0.41141218180990213
mean_herbh,0.4023045919191009
mean_stdpeakh,0.39915507367013536
sd_CD_Ggrasslayer,0.39366005099936985
mean_FHD,0.39281308283350186
mean_meanpeakh,0.3877900549957736
sd_ptoh,0.38737830150062347
mean_cvH,0.3864847636437506
sd_sdH_vegtype_tree,0.37858289440722426
sd_CD_AboveG,0.37741218015540046
cv_nlayers,0.37589679448378094
X98thPerc_plot,0.3749484615838873
sd_cvpeakh,0.37284328077742535
mean_maxpeakh,0.37047960686385356
VDR_plot,0.36938143488814434
sd_VDR,0.36396742397936266
sd_sdH_vegtype_grass,0.3597898221563615
X75thPerc_plot,0.3580803317754098
cv_ptoh,0.3470572036241607
X,0.34082003020317414
mean_gapsize,0.3366120457021082
sd_CD_G,0.33326727315577964
sd_cvH_vegtype_woody,0.3267684752118466
mean_cvHgrasslayer,0.3266511228211973
cv_maxHgrasslayer,0.3215011419964798
cv_cscore,0.321260983270537
herbh_plot,0.3192601020381855
meanH_plot,0.31674490707008046
sd_sdH,0.31532787898799963
X50thPerc_plot,0.3076008804653391
Cover1p5m_plot,0.2951951328876043
sd_nlayers,0.29404083478093324
Cover0p05m_plot,0.2534460647960441
gapsize_plot,0.24818364186171638
Y,0.24415608070549133
mean_sdH_vegtype_shrub,0.23839575413911188
cv_meanpeakh,0.2334823312839375
cv_herbh,0.2271500041159179
mean_sdH,0.22432494798987948
mean_CD_G,0.21410122174684929
mean_nlayers,0.21398034346798644
sd_cscore,0.18883486395736662
cv_CD_G,0.15707273006503258
Cover0p0m_plot,0.14969372819545745
meanpeakh_plot,0.13641981088954233
mean_cvH_tree,-0.00527745808760649
cvpeakh_plot,-0.013444753712187563
horzcover_ground,-0.01690061302733259
X25thPerc_plot,-0.023637947972289908
sd_cvH_vegtype_grass,-0.027263288854041612
mean_VDR,-0.03151836837670707
mean_sdH_vegtype_grass,-0.045730410271446864
mean_sdH_vegtype_woody,-0.04606366219125846
mean_PAI_G,-0.0488172662814268
mean_CD_Ggrasslayer,-0.05409444440824096
nlayers_plot,-0.06372710023518113
mean_cvH_vegtype_woody,-0.06409175241312415
mean_cvH_vegtype_shrub,-0.06456537854895394
mean_sdH_vegtype_tree,-0.06467225342852423
cv_FHD,-0.06642101608004758
ptoh_plot,-0.06888729235629132
sd_sdH_vegtype_shrub,-0.0714771928361726
cv_CD_Ggrasslayer,-0.07977845695024399
mean_cvH_vegtype_grass,-0.10188134540882832
VDRpeak_plot,-0.10442660495995248
sd_cvH_vegtype_tree,-0.10640059785403189
