,Richness
sd_sdHgrasslayer,0.7069253897116653
sd_maxHgrasslayer,0.6901575823222172
mean_cscore,0.6371441207530765
sd_herbh,0.6275199766282641
mean_PAI_AboveG,0.5990160205141085
sd_CD_AboveG,0.5958956906731488
mean_CD_AboveGgrasslayer,0.5846412137021494
stdH_plot,0.5773593396595823
mean_sdH,0.5729695639811437
sd_stdpeakh,0.5661651081641604
sd_CD_G,0.5648150492279626
sd_maxH,0.5615172847521026
FHD_plot,0.559662193675465
sd_maxpeakh,0.5571821597702044
sd_gapsize,0.5480448647612522
sd_CD_AboveGgrasslayer,0.5365585652569307
sd_cvpeakh,0.5330045725807535
sd_PAI_AboveG,0.5085627662283589
cv_herbh,0.49922409503574167
sd_meanpeakh,0.4965216256572803
cv_maxHgrasslayer,0.47735152442577056
sd_cvH_vegtype_shrub,0.47399484469136344
cv_CD_AboveG,0.4702784416666249
mean_FHD,0.4682721914814883
herbh_plot,0.466647006365563
X75thPerc_plot,0.45030752774138916
sd_PAI_G,0.4480074501971641
cv_maxH,0.4273118292999903
cv_CD_AboveGgrasslayer,0.42194413950404613
mean_CD_AboveG,0.42051216036469596
sd_cvH_vegtype_grass,0.4127409733160085
meanH_plot,0.4117797877786267
mean_maxHgrasslayer,0.40683453561904453
mean_sdHgrasslayer,0.3970199878754287
cv_stdpeakh,0.39268515414550337
horzcover_shrub,0.3921702883094021
mean_cvH,0.388500694407776
Cover0p25m_plot,0.38778272895602584
mean_cvH_vegtype_grass,0.3818827813103856
cv_gapsize,0.38045566777368994
mean_cvpeakh,0.378347241037404
sd_nlayers,0.3755684016020586
cv_ptoh,0.3751948927080415
sd_sdH,0.37504920759507143
horzcover_woody,0.3720526332527123
sd_sdH_vegtype_tree,0.366526283724132
sd_CD_Ggrasslayer,0.35579984218383126
Cover0p5m_plot,0.3555261179222405
X,0.34082003020317414
mean_herbh,0.3348639641995256
mean_cvH_vegtype_shrub,0.3339580425151614
mean_sdH_vegtype_shrub,0.3257458718878307
cv_VDRpeak,0.31736137957980753
cv_CD_G,0.30555594617480286
cv_cscore,0.30005974845513517
mean_CD_Ggrasslayer,0.2973913810786447
cv_nlayers,0.29048206145003347
sd_cvH,0.28720538661592915
mean_nlayers,0.27054950896663793
propMultiLayer,0.26823441849704255
X100thPerc_plot,0.2627362459400327
Y,0.24415608070549133
mean_PAI_G,0.2323136337107773
Cover1p5m_plot,0.21420654362970734
mean_stdpeakh,0.2054418716489893
X98thPerc_plot,0.2005882123758048
sd_sdH_vegtype_shrub,0.19463747281197846
cvpeakh_plot,0.18473780662242104
sd_cscore,0.1822224832564459
cv_cvpeakh,0.18166859065590987
horzcover_ground,0.1771757065405153
sd_VDRpeak,0.1615379761924574
mean_maxH,0.15962528023318565
mean_meanpeakh,0.14752144892088437
VDR_plot,0.13726261431507805
mean_maxpeakh,0.12577932944254708
mean_ptoh,0.11819488127424965
mean_VDR,0.1181261991940103
horzcover_grass,0.11569712918315282
mean_VDRpeak,0.10343123163945087
mean_gapsize,0.08924450566820918
cscore_plot,0.0872461041091865
mean_cvH_vegtype_woody,0.02869547700627802
mean_CD_G,-0.0018248902101989373
X50thPerc_plot,-0.0051106497866673095
sd_ptoh,-0.005686220495739747
cv_VDR,-0.0070896845507615325
sd_FHD,-0.007537514361843911
sd_cvHgrasslayer,-0.008510826318231857
gapsize_plot,-0.01287941529464387
VDRpeak_plot,-0.013217129003242789
Cover0p05m_plot,-0.014481255677313953
horzcover_tree,-0.014999550509015691
cv_meanpeakh,-0.016799461588670184
mean_cvHgrasslayer,-0.020638799969145083
sd_sdH_vegtype_woody,-0.021044513631013118
cv_CD_Ggrasslayer,-0.021754425948980582
Cover0p0m_plot,-0.02254123673786612
sd_VDR,-0.03191404459162506
sd_cvH_vegtype_woody,-0.037727777068645274
X25thPerc_plot,-0.04260028300936103
sd_sdH_vegtype_grass,-0.04937838488006019
mean_cvH_tree,-0.05566039991055938
mean_sdH_vegtype_grass,-0.05985813355498326
nlayers_plot,-0.08031651403515205
ptoh_plot,-0.08193084846014997
cv_FHD,-0.0848189535731958
maxpeakh_plot,-0.08910144342163129
cv_maxpeakh,-0.09197162771063727
stdpeakh_plot,-0.1011146662401341
mean_sdH_vegtype_woody,-0.11852222335440743
sd_cvH_vegtype_tree,-0.13760768473038265
meanpeakh_plot,-0.15814778308055022
mean_sdH_vegtype_tree,-0.19228412662349736
