,shannonH
cv_CD_AboveG,0.7210417571526561
sd_CD_AboveG,0.692585314083665
sd_sdH_vegtype_grass,0.6660995439071081
sd_CD_G,0.6528062072718871
sd_nlayers,0.650366738296863
mean_CD_AboveG,0.6494726692671917
mean_cvH,0.6451537936747166
sd_cscore,0.6383231461887873
FHD_plot,0.6328214716249858
Cover0p5m_plot,0.6283133077081443
Cover0p25m_plot,0.6187258143994968
sd_sdHgrasslayer,0.5886789014455692
cv_VDRpeak,0.5841328002081408
sd_cvHgrasslayer,0.5796776888096062
mean_ptoh,0.578921757165956
sd_gapsize,0.5774339245890945
cv_maxHgrasslayer,0.575627001099358
X50thPerc_plot,0.5728416855494408
sd_meanpeakh,0.5695318106781134
sd_stdpeakh,0.5678264240744875
cv_VDR,0.5670513890143186
cv_gapsize,0.5644211363824131
stdH_plot,0.5628731041231231
sd_PAI_AboveG,0.5606735340342974
horzcover_grass,0.559769181269238
sd_maxHgrasslayer,0.559232468840545
Y,0.5516688638828762
sd_cvpeakh,0.5443499779064677
cv_maxH,0.54302646392268
mean_cscore,0.5426845967141175
cv_cvpeakh,0.5404644652873896
sd_cvH_vegtype_tree,0.5256430796882169
cv_stdpeakh,0.5251616935005334
sd_sdH_vegtype_shrub,0.5234188220200058
sd_CD_AboveGgrasslayer,0.5157409480240506
cv_nlayers,0.5111253065855488
sd_sdH,0.5095003645755962
sd_maxH,0.509073469817677
sd_herbh,0.5015859196121686
sd_maxpeakh,0.499810493675662
cv_CD_AboveGgrasslayer,0.49486439968599566
mean_cvH_vegtype_grass,0.49315586072719175
sd_VDRpeak,0.4901999142134797
X25thPerc_plot,0.4895142815862376
mean_sdH,0.4878349276869449
cv_CD_Ggrasslayer,0.4875950868545282
sd_FHD,0.485048302344162
mean_maxpeakh,0.4839458196429161
mean_VDR,0.4679089888228445
sd_CD_Ggrasslayer,0.46313751608290055
VDRpeak_plot,0.4621393118159368
X98thPerc_plot,0.4598081377211805
mean_cvH_vegtype_woody,0.4566341104118914
mean_VDRpeak,0.4546488472364847
X100thPerc_plot,0.4544044295770764
mean_sdH_vegtype_grass,0.45125333361456055
mean_CD_AboveGgrasslayer,0.4415173903583248
horzcover_woody,0.42963196645905377
cscore_plot,0.42050808335140344
sd_PAI_G,0.4171970419643286
gapsize_plot,0.41061978971862645
mean_cvH_vegtype_shrub,0.40624430630660147
sd_cvH_vegtype_woody,0.4057972429240736
mean_PAI_AboveG,0.4051910027003447
mean_maxH,0.40157545804196165
mean_meanpeakh,0.3971662723369583
sd_ptoh,0.3909578495074308
X,0.3845812538503541
horzcover_shrub,0.3810148251678503
mean_stdpeakh,0.37787535466749334
mean_FHD,0.37766008474621504
cv_cscore,0.37223852189813955
propMultiLayer,0.3683498438058665
mean_cvpeakh,0.366763992524679
Cover1p5m_plot,0.36662251092251014
mean_nlayers,0.35527340971967175
mean_gapsize,0.3547893399356819
cv_CD_G,0.35313339645022135
mean_sdH_vegtype_woody,0.34755065564015314
sd_VDR,0.3406833669375229
mean_herbh,0.3391272784625634
cv_ptoh,0.3050996325198219
mean_sdHgrasslayer,0.3019416564134818
mean_cvHgrasslayer,0.29994324057628036
meanH_plot,0.2526877112989662
Cover0p0m_plot,0.24883278393293748
horzcover_tree,0.2281776106610225
X75thPerc_plot,0.21511397249445396
sd_cvH_vegtype_grass,0.19765601315114556
mean_cvH_tree,0.1806273367760974
maxpeakh_plot,0.15158568381464427
mean_sdH_vegtype_shrub,0.1330330053945066
mean_PAI_G,0.03230860375350287
sd_sdH_vegtype_woody,-0.0022458178137680918
mean_maxHgrasslayer,-0.010491236589591502
mean_CD_Ggrasslayer,-0.013328330835931546
stdpeakh_plot,-0.015626206596300207
mean_CD_G,-0.016781640130538733
ptoh_plot,-0.01698828472459546
mean_sdH_vegtype_tree,-0.017922556421803293
meanpeakh_plot,-0.017967614132182952
cvpeakh_plot,-0.018501844804929668
horzcover_ground,-0.021461571268400093
Cover0p05m_plot,-0.025399158338622385
cv_herbh,-0.02569578671305095
nlayers_plot,-0.04555261078527639
VDR_plot,-0.04851584748400484
sd_cvH_vegtype_shrub,-0.049146367231194255
cv_FHD,-0.050510748416217055
cv_meanpeakh,-0.05715688142010045
herbh_plot,-0.0639228231557949
sd_cvH,-0.0688302964992431
cv_maxpeakh,-0.09182437830031898
sd_sdH_vegtype_tree,-0.13253812791507347
