,Simpson
mean_herbh,0.6791205894963636
stdpeakh_plot,0.6509592322028259
sd_CD_Ggrasslayer,0.6397049780273062
cv_maxpeakh,0.6239880231450327
maxpeakh_plot,0.6216286317159233
mean_CD_AboveGgrasslayer,0.6208971905861428
sd_CD_AboveGgrasslayer,0.62080550381699
sd_sdH_vegtype_woody,0.6094960239466268
X,0.6046619594239296
mean_maxHgrasslayer,0.6010392861428605
mean_cvH_tree,0.5976851727625833
Cover0p05m_plot,0.5933666328630753
cv_meanpeakh,0.5916575486745523
cv_CD_Ggrasslayer,0.5732849404373842
mean_CD_G,0.5732490598684382
sd_PAI_G,0.5534173028145525
mean_PAI_AboveG,0.5461987593021899
mean_cvH_vegtype_woody,0.5331800887870316
cv_CD_AboveGgrasslayer,0.5113198162754726
horzcover_grass,0.49771766644180176
X100thPerc_plot,0.4973603357280173
meanpeakh_plot,0.49478555323823986
mean_sdHgrasslayer,0.49427673190682825
sd_VDR,0.48621907541828424
sd_ptoh,0.4814134047226164
mean_sdH_vegtype_tree,0.4775730104736335
cscore_plot,0.46943459739228227
mean_CD_Ggrasslayer,0.45714614467264664
horzcover_ground,0.4471385367983448
sd_PAI_AboveG,0.4422115736933834
sd_cvH_vegtype_grass,0.42687354951739115
VDRpeak_plot,0.42658186049524144
mean_FHD,0.42506869935186
sd_cvHgrasslayer,0.4160341970782445
gapsize_plot,0.4108028241374522
cv_CD_G,0.40612372365767047
cv_ptoh,0.404809982994166
mean_sdH_vegtype_grass,0.40431598909679867
herbh_plot,0.38416433401826927
sd_cvH_vegtype_tree,0.36609295448638945
cv_VDR,0.3527553130030991
mean_cvHgrasslayer,0.34974525499363884
cv_maxHgrasslayer,0.346400631962964
FHD_plot,0.32218487137259527
horzcover_tree,0.31344803173690483
sd_VDRpeak,0.2884860865593258
cv_nlayers,0.28444183584368543
mean_cvH_vegtype_shrub,0.2843535177787567
mean_PAI_G,0.2839667826676799
sd_CD_G,0.28355851684527156
mean_sdH,0.27660177510649175
mean_cscore,0.27043124887840725
Y,0.2691948101672979
Cover0p25m_plot,0.26238322258247304
mean_ptoh,0.2619822146210829
mean_cvH_vegtype_grass,0.26105946882455877
mean_maxH,0.25779931424983743
cvpeakh_plot,0.23183922841413815
mean_VDRpeak,0.22327141007560367
X25thPerc_plot,0.20160337907185247
propMultiLayer,0.19017482908132755
Cover0p5m_plot,0.17077758421112785
X50thPerc_plot,0.09606284498746953
cv_CD_AboveG,0.05448007251493707
mean_sdH_vegtype_shrub,-0.002892576543533032
mean_cvH,-0.013705495334814799
sd_cvpeakh,-0.013892945085027364
cv_stdpeakh,-0.02019139235607259
mean_sdH_vegtype_woody,-0.020689754838711494
cv_maxH,-0.021026515118849787
sd_herbh,-0.02387065344016559
mean_cvpeakh,-0.02558300519838763
mean_nlayers,-0.02645065424730575
ptoh_plot,-0.030185956854835716
mean_CD_AboveG,-0.03181100843096285
cv_gapsize,-0.031843183200317426
cv_herbh,-0.031853343109649046
mean_maxpeakh,-0.032829571005943414
mean_gapsize,-0.03728323511158127
sd_FHD,-0.039513333062201283
sd_sdH_vegtype_shrub,-0.04007211217119
sd_cvH_vegtype_shrub,-0.04097001326020688
mean_stdpeakh,-0.041458873442485
sd_cvH_vegtype_woody,-0.04207403525757325
sd_nlayers,-0.04286581236558806
Cover1p5m_plot,-0.0429532472650731
horzcover_shrub,-0.04363164524509511
cv_cvpeakh,-0.04882255290908866
sd_cscore,-0.050936779092750406
cv_VDRpeak,-0.05327349082459687
Cover0p0m_plot,-0.05347670369498392
VDR_plot,-0.05585784463086796
X98thPerc_plot,-0.0588551914416966
X75thPerc_plot,-0.05951357615618047
mean_meanpeakh,-0.06151503888367138
sd_sdH_vegtype_grass,-0.07274938680077714
sd_sdHgrasslayer,-0.07886876628049855
sd_cvH,-0.084169832781682
cv_FHD,-0.08640249026910052
sd_maxHgrasslayer,-0.08905262338280195
horzcover_woody,-0.0949812740045397
meanH_plot,-0.09746351167188738
sd_sdH_vegtype_tree,-0.10268362466209613
sd_gapsize,-0.10711176325847394
mean_VDR,-0.11583939958539613
sd_sdH,-0.11743970958425631
cv_cscore,-0.12407082074647668
sd_stdpeakh,-0.13749599709258487
sd_CD_AboveG,-0.13968046966807002
stdH_plot,-0.14367603987467614
sd_maxpeakh,-0.14729565017655055
nlayers_plot,-0.1704496379733067
sd_maxH,-0.17182334480329775
sd_meanpeakh,-0.19799065276081773
