,Simpson
sd_CD_AboveGgrasslayer,0.6092414568214439
cv_herbh,0.6056614582429566
sd_PAI_G,0.5860948713084906
sd_sdH_vegtype_woody,0.573284417309145
sd_CD_Ggrasslayer,0.5722645862853102
mean_meanpeakh,0.5562613772761834
sd_CD_G,0.5378168672392152
mean_cvH_vegtype_shrub,0.5366594368700223
sd_nlayers,0.5084130447003202
sd_sdH_vegtype_tree,0.5052936782687791
mean_cscore,0.502622769060268
mean_CD_AboveGgrasslayer,0.5017060216274075
sd_maxHgrasslayer,0.49937638326672357
nlayers_plot,0.4983036616807207
FHD_plot,0.49576698395714164
horzcover_tree,0.49194960730358456
sd_cscore,0.4709778300530412
mean_nlayers,0.469520661300348
horzcover_shrub,0.46771854271309377
mean_sdH_vegtype_tree,0.461857850916558
sd_cvHgrasslayer,0.45430491602463186
mean_CD_AboveG,0.4475508947379393
Cover0p25m_plot,0.44415196928280987
mean_PAI_AboveG,0.4419932272211333
mean_maxpeakh,0.4353862519554172
sd_cvH_vegtype_grass,0.4349878880597648
X100thPerc_plot,0.4324163971089385
sd_sdHgrasslayer,0.4257623556173742
cv_nlayers,0.4100326046671055
mean_stdpeakh,0.41002462013574376
mean_maxH,0.40978087936380925
mean_cvH,0.4013258737464648
maxpeakh_plot,0.4012300638917664
cscore_plot,0.3901682077757076
mean_gapsize,0.38825254759617994
sd_herbh,0.3855768085650176
mean_sdH_vegtype_woody,0.3820175558453065
sd_PAI_AboveG,0.38005221682746115
cv_VDR,0.37949178647723636
sd_sdH_vegtype_shrub,0.37629167124117135
VDRpeak_plot,0.37296300876060956
sd_cvpeakh,0.36131930136317014
cv_CD_AboveG,0.35810050026336965
Cover1p5m_plot,0.35321424548012625
stdpeakh_plot,0.3512905342496013
cv_stdpeakh,0.3277230216205145
Y,0.3273546943075451
sd_cvH,0.32589430947372316
mean_sdH,0.31395126227066783
cv_gapsize,0.3031624440028984
X50thPerc_plot,0.2831134060230968
mean_FHD,0.2777159904594963
X,0.2726892990572102
sd_CD_AboveG,0.2543511259238547
sd_VDR,0.2458328704995494
mean_ptoh,0.24261720857680386
sd_FHD,0.2397364886644044
cv_cscore,0.2247796219979956
cv_CD_AboveGgrasslayer,0.21907945270641743
X25thPerc_plot,0.20855606245083225
gapsize_plot,0.20813463662318224
cv_cvpeakh,0.1801716935361872
mean_cvpeakh,0.17911122949976346
sd_maxpeakh,0.1699614045174629
meanpeakh_plot,0.1648860191614848
mean_herbh,0.15317839520006007
Cover0p05m_plot,0.15065399734718274
sd_maxH,0.14777248385974967
horzcover_woody,0.1325202439803505
sd_cvH_vegtype_shrub,0.13204370515424937
cv_VDRpeak,0.13114775380502916
mean_cvH_vegtype_woody,0.1299369154898112
propMultiLayer,0.11963588293090656
X98thPerc_plot,0.11409346263266162
mean_CD_G,0.09960528936994287
Cover0p5m_plot,0.06942764011722181
sd_stdpeakh,0.04582842329171679
X75thPerc_plot,-6.718984692266616e-05
meanH_plot,-0.0031113927763888327
sd_meanpeakh,-0.0037456709543395306
herbh_plot,-0.004979003202211452
mean_cvHgrasslayer,-0.006622233940886346
cv_maxHgrasslayer,-0.01901498946508262
mean_VDRpeak,-0.023751839931730245
mean_sdHgrasslayer,-0.02463026239466526
mean_maxHgrasslayer,-0.025230467275054735
mean_sdH_vegtype_shrub,-0.026667155888028482
cv_meanpeakh,-0.028607539282884176
mean_sdH_vegtype_grass,-0.02952638437303534
sd_VDRpeak,-0.029670359442956595
sd_gapsize,-0.03067166745718275
cv_CD_Ggrasslayer,-0.041835569341293066
sd_cvH_vegtype_woody,-0.04185947935936607
mean_PAI_G,-0.04208622196421441
cv_ptoh,-0.043641713121336245
sd_sdH,-0.045336689284375176
horzcover_grass,-0.04640733943423392
horzcover_ground,-0.04726385843333247
mean_CD_Ggrasslayer,-0.049082748545016486
cv_maxpeakh,-0.0502307576367329
stdH_plot,-0.05823572405496158
cvpeakh_plot,-0.05961727783892812
Cover0p0m_plot,-0.06686799383671094
mean_cvH_vegtype_grass,-0.07304566241502553
sd_sdH_vegtype_grass,-0.0750627802072934
cv_CD_G,-0.07658057441192678
mean_cvH_tree,-0.07703736902764202
sd_ptoh,-0.08752100268062968
cv_FHD,-0.09115088714987252
cv_maxH,-0.09648160871612976
VDR_plot,-0.09703388715761196
sd_cvH_vegtype_tree,-0.10035013655951897
ptoh_plot,-0.1597123235685416
mean_VDR,-0.16511963484126646
