,logRichness
mean_FHD,0.7287065420201341
horzcover_ground,0.7198417527039526
sd_stdpeakh,0.6672017958023093
cv_herbh,0.665823029000075
mean_cscore,0.6535058084459797
sd_gapsize,0.6521447303783079
cv_maxHgrasslayer,0.6456229728586025
mean_VDR,0.6335189369497135
sd_CD_AboveG,0.6325906100029687
mean_sdH_vegtype_shrub,0.631064572392028
sd_meanpeakh,0.6273824027417582
sd_maxH,0.6229197059157625
sd_CD_AboveGgrasslayer,0.6209161626490362
sd_sdHgrasslayer,0.6163054931507469
sd_maxpeakh,0.6162417119116671
sd_PAI_G,0.6069198109395806
mean_nlayers,0.6060676066853642
cv_CD_G,0.6020470034585448
FHD_plot,0.6005535304116871
cv_CD_Ggrasslayer,0.5932360164003962
X75thPerc_plot,0.5896527914528807
mean_sdH,0.5884523656941112
Cover1p5m_plot,0.5836865386165926
cv_CD_AboveG,0.5773117140551471
sd_PAI_AboveG,0.5739857427918048
sd_sdH,0.5668717357976485
sd_cvH_vegtype_tree,0.5598874894234808
mean_herbh,0.5547439408830186
sd_maxHgrasslayer,0.5480000117832928
mean_gapsize,0.5444504212048242
Cover0p05m_plot,0.5426962321092407
mean_maxH,0.540527950705258
mean_maxHgrasslayer,0.5360369191143561
cv_nlayers,0.5347514873982325
mean_VDRpeak,0.5285283774597567
mean_CD_AboveGgrasslayer,0.5279214663927421
mean_cvpeakh,0.5271852411968546
herbh_plot,0.5268132530061256
sd_herbh,0.522041562610398
cv_stdpeakh,0.521041159786342
mean_stdpeakh,0.5193633235130328
propMultiLayer,0.5091131481620754
horzcover_woody,0.4992806578634116
cv_gapsize,0.49305109396104346
mean_cvH_vegtype_grass,0.49302229455137037
sd_cvpeakh,0.49034605538165094
mean_CD_G,0.4873928935480732
mean_sdHgrasslayer,0.4864263988501126
sd_cvH_vegtype_grass,0.47576039948822124
cv_cvpeakh,0.4701527996611852
sd_CD_G,0.4684677346474743
cv_VDRpeak,0.4667867512060928
Cover0p0m_plot,0.46110448482681593
sd_VDRpeak,0.4601970471080512
VDR_plot,0.4509784042286732
cv_maxH,0.44971267422277555
X50thPerc_plot,0.445457102516751
horzcover_grass,0.44421003992827374
mean_maxpeakh,0.43246259493390626
X100thPerc_plot,0.4303350003118866
sd_CD_Ggrasslayer,0.42340186249054534
Y,0.4178179634469334
mean_CD_AboveG,0.41600585690955905
horzcover_shrub,0.41283655042532746
mean_PAI_AboveG,0.4112822077742772
cvpeakh_plot,0.4033507148551579
mean_CD_Ggrasslayer,0.39687597962886667
mean_PAI_G,0.3962237241773516
mean_meanpeakh,0.388670886622009
cscore_plot,0.38828900345563216
cv_maxpeakh,0.38780866921878526
sd_FHD,0.38460444334707666
mean_cvH,0.3840887019878624
sd_cscore,0.38258128818892934
gapsize_plot,0.38211898972935693
mean_ptoh,0.3808845632887183
cv_FHD,0.3661006982604741
sd_nlayers,0.3512185524654334
mean_sdH_vegtype_grass,0.35006173941016394
meanH_plot,0.3497409335434305
cv_cscore,0.32534459189897663
sd_cvH,0.323744351542159
Cover0p5m_plot,0.31218011603388596
sd_sdH_vegtype_shrub,0.30017054808062343
Cover0p25m_plot,0.2969469184030826
cv_meanpeakh,0.2902705779312604
horzcover_tree,0.2804456548104335
cv_ptoh,0.2731009420980162
ptoh_plot,0.26091198409857025
sd_cvH_vegtype_shrub,0.24152147258268836
X,0.196204144748542
VDRpeak_plot,0.1937459425260432
cv_CD_AboveGgrasslayer,0.16586490965658576
X25thPerc_plot,0.1603984863471966
mean_cvHgrasslayer,0.14885947541608047
sd_cvHgrasslayer,-0.0006096922840610475
cv_VDR,-0.012078626090898048
nlayers_plot,-0.027165482086366488
sd_VDR,-0.02832940691005348
mean_sdH_vegtype_tree,-0.03202391162849505
sd_cvH_vegtype_woody,-0.033479407137954276
sd_ptoh,-0.047824039425131915
maxpeakh_plot,-0.052999118919975
mean_sdH_vegtype_woody,-0.05569090081288408
stdH_plot,-0.0573015705858948
mean_cvH_tree,-0.061070811635429045
meanpeakh_plot,-0.06409844753688798
stdpeakh_plot,-0.06890237879918626
mean_cvH_vegtype_woody,-0.069463037214466
sd_sdH_vegtype_grass,-0.07772553657434678
sd_sdH_vegtype_woody,-0.0949793789174791
X98thPerc_plot,-0.11056742286909671
mean_cvH_vegtype_shrub,-0.11488299912768785
sd_sdH_vegtype_tree,-0.14358254051287567
