,Richness
meanH_plot,0.7413840586785775
sd_nlayers,0.7199039885521037
mean_stdpeakh,0.7097110608369949
sd_ptoh,0.6856699491948828
mean_gapsize,0.683349748033021
horzcover_ground,0.6810665711888789
sd_CD_AboveG,0.67837646455783
mean_maxH,0.6754222790606559
cv_cscore,0.6735036075104986
mean_nlayers,0.6585374429614902
mean_cvpeakh,0.6545550656363247
cv_nlayers,0.6541058076547185
mean_cscore,0.6480596564079163
mean_CD_AboveGgrasslayer,0.6420274522065194
cv_cvpeakh,0.6399124827372924
sd_CD_AboveGgrasslayer,0.6359909763632532
Cover1p5m_plot,0.6359875554260532
sd_cvpeakh,0.6357338157981126
mean_sdH,0.6310436292989884
propMultiLayer,0.6278554842270505
FHD_plot,0.6206638116292571
mean_PAI_AboveG,0.6204970831700077
sd_VDRpeak,0.6189826602489981
mean_VDR,0.6081029406013204
cv_VDRpeak,0.6060226272955425
sd_cscore,0.6033993958441994
mean_maxHgrasslayer,0.5987182261908118
horzcover_woody,0.5938297752551946
sd_maxH,0.5890954606709472
mean_cvH,0.5885203741336809
mean_maxpeakh,0.5882641356727422
mean_VDRpeak,0.5847765111777375
mean_CD_AboveG,0.5832081798678824
cv_CD_AboveG,0.5829911116212176
sd_sdHgrasslayer,0.582642336328133
sd_FHD,0.5814988747915276
Cover0p25m_plot,0.5680785035706627
mean_FHD,0.5674179706880226
Cover0p5m_plot,0.5670565113504312
cv_stdpeakh,0.56389301335949
sd_meanpeakh,0.5625558245214131
mean_meanpeakh,0.5561981044115295
cv_gapsize,0.5549923683782961
sd_maxpeakh,0.5544602891734848
sd_herbh,0.5542435748891402
sd_sdH,0.5493296014993194
sd_stdpeakh,0.5484678026506319
X50thPerc_plot,0.5363002417173641
horzcover_grass,0.5360518813307427
sd_gapsize,0.5346266794900948
mean_sdHgrasslayer,0.5344818301094032
horzcover_shrub,0.530788539714316
sd_CD_Ggrasslayer,0.521429155733922
sd_PAI_G,0.5129682530272771
horzcover_tree,0.4994274486042096
sd_maxHgrasslayer,0.49429020745041174
sd_PAI_AboveG,0.4915922529019566
VDR_plot,0.4884038654197516
cv_CD_Ggrasslayer,0.48824533525984487
VDRpeak_plot,0.4866510357394914
sd_CD_G,0.4839512547176346
X75thPerc_plot,0.47128200844240364
cv_CD_AboveGgrasslayer,0.4517166251566066
Cover0p05m_plot,0.4503448180851212
cv_maxpeakh,0.44769445837656113
mean_herbh,0.4415701859480447
cv_herbh,0.4410811841749055
Y,0.4342478717065072
cv_CD_G,0.43091576526631836
mean_CD_G,0.4258398497755579
mean_cvH_vegtype_grass,0.4187029519180123
sd_sdH_vegtype_shrub,0.4122514194261164
stdH_plot,0.40204301665254605
mean_cvHgrasslayer,0.3876359125032515
mean_PAI_G,0.38369629027745944
sd_cvHgrasslayer,0.3812222084686349
cv_maxHgrasslayer,0.37341931475876655
X98thPerc_plot,0.3657121938593497
herbh_plot,0.36236519034044695
X,0.3507689483238961
sd_cvH_vegtype_shrub,0.34526110170382324
Cover0p0m_plot,0.34491545184599554
mean_CD_Ggrasslayer,0.3438130197406818
mean_cvH_tree,0.337060020268936
mean_sdH_vegtype_shrub,0.325172269672722
cv_maxH,0.3075142340185138
cv_VDR,0.3030697998597217
cv_FHD,0.28953985747133504
gapsize_plot,0.25989632829501347
mean_sdH_vegtype_grass,0.25362890854208026
cv_ptoh,0.2043140882156005
sd_cvH,0.16727175795258115
mean_ptoh,-0.0015679380812096966
X25thPerc_plot,-0.006100762104622959
sd_sdH_vegtype_woody,-0.006257235515429116
X100thPerc_plot,-0.007226503304043064
sd_cvH_vegtype_tree,-0.008567713340227101
mean_cvH_vegtype_shrub,-0.012390868651416476
cscore_plot,-0.013028409190787293
meanpeakh_plot,-0.013113414739685858
sd_VDR,-0.022093861893071498
cv_meanpeakh,-0.031240763096334057
mean_sdH_vegtype_tree,-0.037089182794981745
mean_cvH_vegtype_woody,-0.03828281010844492
sd_cvH_vegtype_grass,-0.03939255838367739
mean_sdH_vegtype_woody,-0.048810830427797214
sd_sdH_vegtype_grass,-0.05163084264618334
maxpeakh_plot,-0.055405760769548174
cvpeakh_plot,-0.060693760055087864
nlayers_plot,-0.06133719117947667
sd_sdH_vegtype_tree,-0.06187428656786054
sd_cvH_vegtype_woody,-0.08489188852393337
ptoh_plot,-0.08496124376979175
stdpeakh_plot,-0.10348230792001001
