,Simpson
mean_sdH_vegtype_shrub,0.7366934385519214
mean_stdpeakh,0.7098043130267867
horzcover_tree,0.7046230682216605
sd_VDRpeak,0.6973094264432923
sd_cscore,0.6875994124688216
Cover1p5m_plot,0.6817840968251089
cv_maxpeakh,0.6813313561523754
mean_maxpeakh,0.67867025806077
cv_gapsize,0.6765932897560483
cv_stdpeakh,0.6672646377932476
sd_nlayers,0.666713373104622
mean_gapsize,0.666330986618205
sd_sdH_vegtype_shrub,0.6655773349997678
cv_cvpeakh,0.6573721555475592
mean_nlayers,0.6478859508094551
cv_VDRpeak,0.6447968605306973
X100thPerc_plot,0.6406609887394984
cscore_plot,0.6354362276931479
sd_CD_AboveG,0.6276413827146328
meanH_plot,0.620365187098296
mean_meanpeakh,0.6148958051273834
cv_meanpeakh,0.6085740992660404
X98thPerc_plot,0.6028996255676137
mean_VDRpeak,0.5922173183110527
mean_maxH,0.5899965181218301
sd_FHD,0.5853359658485905
sd_stdpeakh,0.5716069623140186
sd_maxH,0.5699758381136297
X25thPerc_plot,0.5672246638917577
sd_CD_Ggrasslayer,0.5639130294281963
mean_ptoh,0.5633965770483251
cv_nlayers,0.5617930377761241
sd_cvpeakh,0.5571371532772942
sd_CD_G,0.5532488520608111
propMultiLayer,0.5528906723590211
horzcover_woody,0.5514350529354536
cv_CD_AboveG,0.5437205499926002
mean_cvpeakh,0.5383244802369929
sd_sdH,0.5377537136087828
sd_meanpeakh,0.5347823753128964
sd_VDR,0.5326441409632622
sd_cvH,0.5312300328684668
sd_maxpeakh,0.5270316513316282
mean_sdH,0.5205762860829019
cv_CD_AboveGgrasslayer,0.5149440717203161
sd_sdH_vegtype_woody,0.5067735689920047
sd_ptoh,0.4904953344862167
sd_gapsize,0.48734575890394993
stdH_plot,0.4710503173702053
Cover0p5m_plot,0.45920801249698334
sd_sdH_vegtype_tree,0.4563280291092423
cv_FHD,0.4557788109176207
cv_VDR,0.45154909026850715
cv_maxH,0.4445725044704084
X75thPerc_plot,0.444447078280581
FHD_plot,0.4329838570855213
ptoh_plot,0.4236491731898035
mean_CD_AboveG,0.4226619942452714
cv_herbh,0.4042979021472709
sd_cvH_vegtype_shrub,0.40356156103388136
cv_CD_Ggrasslayer,0.4013913312776503
cvpeakh_plot,0.3955750537318552
Cover0p25m_plot,0.3867266200872019
sd_herbh,0.38455983154171364
sd_PAI_AboveG,0.37354753492115067
sd_cvH_vegtype_grass,0.3635620684403319
mean_sdH_vegtype_grass,0.353102790375416
sd_PAI_G,0.35232696864651625
cv_CD_G,0.3496201078641462
mean_cscore,0.3466502078375817
Y,0.3367256971616231
horzcover_ground,0.33417707007020836
gapsize_plot,0.33314309964557576
sd_cvHgrasslayer,0.3296349297523596
sd_CD_AboveGgrasslayer,0.31485499573364184
mean_VDR,0.29207651983177885
Cover0p05m_plot,0.2841167306000769
mean_maxHgrasslayer,0.26686923678424224
mean_FHD,0.2575964472493033
mean_sdHgrasslayer,0.2496243168215734
mean_CD_G,0.21719117827954199
sd_sdH_vegtype_grass,0.1880804615974663
stdpeakh_plot,0.1852558293310092
mean_herbh,0.17973211053192883
sd_maxHgrasslayer,0.17705073827420503
sd_sdHgrasslayer,0.15537720327016746
X50thPerc_plot,0.14501086986720707
mean_CD_Ggrasslayer,0.06191293651467975
mean_cvH_vegtype_woody,0.04596710125745792
herbh_plot,-0.0008015067857245484
mean_PAI_G,-0.010451092068318957
mean_CD_AboveGgrasslayer,-0.022029583537048758
mean_PAI_AboveG,-0.02236017885735997
mean_sdH_vegtype_tree,-0.024108145874723874
mean_cvH_vegtype_grass,-0.02683760797942636
cv_cscore,-0.029556675973207547
horzcover_grass,-0.03646115255938387
Cover0p0m_plot,-0.03720672139762815
mean_cvHgrasslayer,-0.04159328610670254
VDR_plot,-0.046875982420163886
sd_cvH_vegtype_woody,-0.047086131397884756
horzcover_shrub,-0.05365276594022106
mean_cvH,-0.059960387609661936
mean_cvH_vegtype_shrub,-0.06053705667899578
cv_maxHgrasslayer,-0.06082237276104596
maxpeakh_plot,-0.06725060752956402
mean_sdH_vegtype_woody,-0.07246476650565548
mean_cvH_tree,-0.07786386068464601
nlayers_plot,-0.07875137588406744
meanpeakh_plot,-0.09745110686933245
X,-0.09999998012246891
sd_cvH_vegtype_tree,-0.10305900167525728
cv_ptoh,-0.1134928516377256
VDRpeak_plot,-0.11753682222229678
