,Simpson
mean_nlayers,0.6842501407287898
sd_CD_AboveG,0.6149598855781501
sd_cvpeakh,0.5850557594809123
sd_VDRpeak,0.5805038166525667
mean_VDRpeak,0.5624594432233828
propMultiLayer,0.5595134517738654
sd_cvHgrasslayer,0.5519471645113421
sd_FHD,0.5495976885708077
mean_maxH,0.5460470515354603
mean_cvpeakh,0.5395269931664651
horzcover_woody,0.5227892580292608
stdpeakh_plot,0.5205444399372179
Cover0p5m_plot,0.5198117111716303
cscore_plot,0.5176149764155034
maxpeakh_plot,0.5087008080872008
mean_cscore,0.5069261087946513
cv_maxpeakh,0.5018312460920169
meanH_plot,0.5008803104073177
mean_CD_AboveG,0.5005251735264583
sd_cscore,0.4981214279965226
mean_PAI_AboveG,0.49240888166538904
X100thPerc_plot,0.4900574872371033
mean_maxHgrasslayer,0.4863124815483679
mean_CD_AboveGgrasslayer,0.47959209073196735
Cover0p25m_plot,0.4763517226616116
sd_sdHgrasslayer,0.47493233608414803
cv_stdpeakh,0.46930001735395144
sd_PAI_AboveG,0.46487459395763686
FHD_plot,0.4642803391948188
cv_VDRpeak,0.4610704159776278
cv_maxH,0.4593575846100004
sd_PAI_G,0.45846482709570563
horzcover_shrub,0.45793840080224585
sd_CD_AboveGgrasslayer,0.45337055585432867
cv_cvpeakh,0.44409549473750987
X98thPerc_plot,0.4427262937886815
mean_cvH,0.4417697546429452
mean_cvH_vegtype_grass,0.4405097079480887
cv_gapsize,0.44017413871606287
stdH_plot,0.4362338542639577
cv_VDR,0.4353385445010466
Cover1p5m_plot,0.4346369516699354
sd_cvH_vegtype_grass,0.42562551866835896
mean_cvH_vegtype_woody,0.4200323669189473
mean_gapsize,0.41214134851833106
cv_CD_AboveG,0.40885595351774906
gapsize_plot,0.4031408201709317
sd_CD_Ggrasslayer,0.39800186329651066
sd_maxHgrasslayer,0.38788994946037875
sd_nlayers,0.3819027980042731
sd_sdH_vegtype_shrub,0.3784523084722053
mean_sdHgrasslayer,0.3765596501466065
sd_CD_G,0.36860820968492847
Cover0p05m_plot,0.3669389488242649
mean_stdpeakh,0.3628811943197085
nlayers_plot,0.35939661196731654
cv_ptoh,0.3525337007379466
mean_meanpeakh,0.34560813994213757
mean_sdH,0.3445263959398916
mean_maxpeakh,0.3444259117420441
sd_VDR,0.3430789609776889
cv_CD_G,0.34011461063304843
sd_gapsize,0.33021572188377446
Y,0.3273546943075451
X75thPerc_plot,0.3104354748699582
sd_sdH,0.30134161401239934
sd_cvH,0.29548625068498485
meanpeakh_plot,0.2920870801730508
cv_meanpeakh,0.2826442142473213
mean_FHD,0.2808931692114337
sd_stdpeakh,0.2806702361068077
mean_ptoh,0.2793817118939449
cv_cscore,0.276885446845783
X,0.2726892990572102
sd_herbh,0.25038297611087507
cv_nlayers,0.23285665942351436
mean_cvHgrasslayer,0.22520442268758942
cv_CD_Ggrasslayer,0.21960327111585612
sd_maxpeakh,0.17555590972573729
horzcover_tree,0.16998925138194115
mean_herbh,0.16828241263604202
sd_maxH,0.16599685450503335
mean_CD_G,0.12174206465571795
mean_PAI_G,0.1155446995618002
cv_herbh,0.10043707432977332
cv_CD_AboveGgrasslayer,0.07987845058479968
horzcover_ground,0.06396777863786333
sd_cvH_vegtype_tree,-0.0025246061804136133
herbh_plot,-0.0038970385768530846
mean_cvH_vegtype_shrub,-0.005949031957942275
cv_maxHgrasslayer,-0.008419793032286904
mean_sdH_vegtype_shrub,-0.012410807889427389
sd_cvH_vegtype_woody,-0.013708728239833157
X50thPerc_plot,-0.017752399540919228
sd_ptoh,-0.019958950841112433
cvpeakh_plot,-0.020084926465033348
sd_meanpeakh,-0.024698150196792668
X25thPerc_plot,-0.02493014156029094
mean_CD_Ggrasslayer,-0.031666011049164666
sd_sdH_vegtype_tree,-0.03561233593730062
mean_sdH_vegtype_tree,-0.03759079723309533
mean_sdH_vegtype_woody,-0.038634645178690086
VDRpeak_plot,-0.03967511133372437
cv_FHD,-0.04314602813430124
Cover0p0m_plot,-0.0467269448628338
mean_sdH_vegtype_grass,-0.04823670177738659
sd_sdH_vegtype_grass,-0.05003248162675078
VDR_plot,-0.053897413349268675
horzcover_grass,-0.056588121617243026
sd_sdH_vegtype_woody,-0.07928752664976901
ptoh_plot,-0.08764729376445857
mean_cvH_tree,-0.08783618492688561
mean_VDR,-0.10997733322524184
sd_cvH_vegtype_shrub,-0.11594298022920135
