,logRichness
cv_CD_AboveGgrasslayer,0.6145922261495611
mean_cvHgrasslayer,0.5841202405992582
mean_FHD,0.5597469912566401
FHD_plot,0.5303667381561566
sd_CD_G,0.5217749572394069
mean_sdHgrasslayer,0.5195513476335742
mean_sdH_vegtype_grass,0.501081623543829
mean_maxH,0.49911985757652666
cv_CD_AboveG,0.49674260175090196
herbh_plot,0.48962722757808674
mean_PAI_AboveG,0.4852256156296163
sd_PAI_AboveG,0.48405150625814936
mean_CD_AboveGgrasslayer,0.4772294362549093
mean_PAI_G,0.4582513591008572
sd_CD_AboveGgrasslayer,0.4553394811965769
mean_CD_Ggrasslayer,0.4411807730925342
sd_herbh,0.4366866337373487
sd_cvH_vegtype_shrub,0.4312419413294863
horzcover_shrub,0.4273432118244331
sd_CD_Ggrasslayer,0.4271794905287728
mean_cvH_tree,0.4226951444302761
cv_meanpeakh,0.4138586077603589
cv_CD_Ggrasslayer,0.4037465826924651
sd_sdHgrasslayer,0.39567218054456466
cv_CD_G,0.39565352443730933
sd_cvH_vegtype_woody,0.3913079301828809
sd_cvpeakh,0.38929202888455927
mean_ptoh,0.38738656228288226
cv_nlayers,0.3799474971463181
horzcover_grass,0.3797388137032288
sd_ptoh,0.3759727757910887
mean_CD_G,0.3713263943414128
mean_sdH,0.37053548096276745
X,0.36601947986490385
sd_nlayers,0.3616705254850975
Cover1p5m_plot,0.35931964232831165
meanH_plot,0.35630066149513173
mean_gapsize,0.33984058829862507
Cover0p25m_plot,0.3398263218265407
sd_gapsize,0.32312508913345656
cscore_plot,0.3214862461456127
cv_cscore,0.3189661314028447
Cover0p05m_plot,0.3185689311848372
mean_maxpeakh,0.3144574328982164
mean_cscore,0.3069556802974952
cv_maxpeakh,0.3068042914341633
sd_VDRpeak,0.30227902445245436
sd_meanpeakh,0.30037594597958645
mean_maxHgrasslayer,0.2981387881751409
Y,0.292512856986002
horzcover_ground,0.2890243316257224
stdH_plot,0.2829992310043365
sd_sdH_vegtype_shrub,0.2818533084310788
X100thPerc_plot,0.2815276726074595
mean_stdpeakh,0.27253861776437577
sd_sdH_vegtype_tree,0.27056954922530346
mean_cvpeakh,0.26316572194712645
mean_cvH_vegtype_grass,0.25982633210967765
cv_maxHgrasslayer,0.2591259602383798
mean_VDR,0.257673171401466
mean_sdH_vegtype_tree,0.2520328246591755
sd_maxH,0.25117802896413016
mean_nlayers,0.24423770472465284
sd_maxpeakh,0.2353421333208275
horzcover_woody,0.23498439165171522
mean_herbh,0.21915130674777789
sd_sdH,0.21457580564574752
mean_meanpeakh,0.2065730197822538
mean_CD_AboveG,0.20383285941123552
sd_stdpeakh,0.20303646802214595
gapsize_plot,0.1684199889214398
cv_VDR,0.154139922350592
sd_cvHgrasslayer,0.1410794619214739
propMultiLayer,0.12007608866503214
sd_PAI_G,0.0742634745206904
cv_FHD,-0.0013668841469396398
X75thPerc_plot,-0.003065266099465447
Cover0p0m_plot,-0.0030722320050280416
mean_cvH,-0.0039519239837115805
sd_sdH_vegtype_grass,-0.013594605066053589
nlayers_plot,-0.018595424583703668
cvpeakh_plot,-0.023179990425544972
VDRpeak_plot,-0.024276312217279994
mean_sdH_vegtype_shrub,-0.025117766978623557
maxpeakh_plot,-0.0255500687214143
mean_VDRpeak,-0.027813111966634274
Cover0p5m_plot,-0.03188158663122387
VDR_plot,-0.03442320818304356
sd_CD_AboveG,-0.03470583610418032
sd_FHD,-0.03742594896947704
sd_cscore,-0.039124460124726035
mean_cvH_vegtype_woody,-0.04403842834363392
meanpeakh_plot,-0.04859594439166326
cv_ptoh,-0.055398584112766436
X50thPerc_plot,-0.055570090046553666
sd_sdH_vegtype_woody,-0.05640829881461773
sd_cvH_vegtype_tree,-0.057105183059595
cv_cvpeakh,-0.05768397918441437
sd_maxHgrasslayer,-0.06171944073365321
cv_stdpeakh,-0.06382350967126804
horzcover_tree,-0.06463306227503907
cv_herbh,-0.07154213936106313
cv_VDRpeak,-0.07695738869525304
X98thPerc_plot,-0.07708801145716837
sd_VDR,-0.07857462295849604
X25thPerc_plot,-0.07897247116585682
cv_gapsize,-0.0795704347358015
mean_sdH_vegtype_woody,-0.09387196884673799
stdpeakh_plot,-0.10341737983876786
sd_cvH_vegtype_grass,-0.1082864873048095
ptoh_plot,-0.10921864091955857
sd_cvH,-0.11324585400827925
cv_maxH,-0.1425623331252046
mean_cvH_vegtype_shrub,-0.1611605607936939
